# This file is generated by MACS
# ARGUMENTS LIST:
# name = dataset_28356.dat.32.1e-05
# format = BED
# ChIP-seq file = dataset_28356.dat
# control file = dataset_28356.dat.dataset_28355.dat
# effective genome size = 2.65e+09
# tag size = 36
# band width = 300
# model fold = 32
# pvalue cutoff = 1.00e-05
# Ranges for calculating regional lambda are : peak_region,1000,5000,10000
# unique tags in treatment: 972314
# total tags in treatment: 1000000
# unique tags in control: 21355
# total tags in control: 21428
# d = 200
chr	start	end	length	summit	tags	-10*log10(pvalue)	fold_enrichment	FDR(%)
chr11	117406220	117406600	381	191	6	132.27	81.92	0.00
chr11	117693569	117694054	486	118	9	166.65	81.92	0.00
chr11	117739220	117740466	1247	649	12	144.03	81.92	0.00
chr11	117780121	117780694	574	379	5	68.88	40.96	0.00
chr11	117807890	117808826	937	185	13	175.82	95.57	0.00
chr11	117813400	117814476	1077	172	10	107.56	68.26	0.00
chr11	117821153	117822223	1071	767	9	107.79	40.96	0.00
chr11	117824659	117825377	719	364	14	191.60	122.87	0.00
chr11	117964910	117965631	722	539	5	64.22	54.61	0.02
chr11	118017721	118018214	494	373	5	83.92	40.96	0.00
chr11	118022483	118023065	583	132	5	54.49	40.96	0.03
chr11	118023549	118024184	636	238	12	163.67	122.87	0.00
chr11	118072659	118073889	1231	724	25	357.90	191.14	0.00
chr11	118074045	118074830	786	181	6	62.09	68.26	0.03
chr11	118115030	118116591	1562	537	28	382.21	136.53	0.00
chr11	118121467	118122061	595	439	6	83.92	54.61	0.00
chr11	118289005	118290258	1254	599	8	87.80	40.96	0.00
chr11	118320281	118321063	783	174	6	76.09	40.96	0.00
chr11	118331673	118332301	629	109	5	67.68	40.96	0.00
chr11	118841718	118842433	716	517	5	64.43	27.31	0.02
chr11	118867114	118867677	564	370	5	68.88	54.61	0.00
chr11	118895094	118895906	813	492	6	74.98	27.31	0.00
chr11	118916472	118917084	613	184	5	68.33	40.96	0.00
chr11	118969297	118970425	1129	557	13	164.78	95.57	0.00
chr11	118970662	118971372	711	185	6	64.60	40.96	0.02
chr11	118972625	118973104	480	330	5	83.92	54.61	0.00
chr11	118987760	118988624	865	672	6	73.17	40.96	0.00
chr11	118988626	118989259	634	125	5	53.34	40.96	0.03
chr11	118994579	118996089	1511	892	15	161.96	95.57	0.00
chr11	119026491	119027109	619	460	7	98.49	54.61	0.00
chr11	119051342	119052541	1200	693	10	117.04	54.61	0.00
chr11	119052658	119053870	1213	570	10	102.59	68.26	0.00
chr11	119119652	119120602	951	451	8	98.18	68.26	0.00
chr11	119166261	119166851	591	399	7	99.55	81.92	0.00
chr11	119253939	119255129	1191	658	13	161.62	68.26	0.00
chr11	119297603	119298659	1057	367	9	108.34	68.26	0.00
chr11	119570379	119571119	741	190	7	92.42	81.92	0.00
chr11	119757781	119759069	1289	645	10	113.75	81.92	0.00
chr11	119789527	119790082	556	290	5	68.88	40.96	0.00
chr11	119816206	119817024	819	198	11	150.76	95.57	0.00
chr11	119921892	119922697	806	198	7	89.59	54.61	0.00
chr11	119925546	119926194	649	198	6	81.61	54.61	0.00
chr11	120086746	120087455	710	164	8	109.26	54.61	0.00
chr11	120123843	120124657	815	149	6	74.91	40.96	0.00
chr11	120165834	120167557	1724	665	28	370.03	136.53	0.00
chr11	120169886	120170587	702	148	7	94.24	54.61	0.00
chr11	120171796	120172766	971	534	6	69.80	54.61	0.00
chr11	120176860	120178268	1409	662	17	211.90	122.87	0.00
chr11	120214768	120215430	663	358	5	66.36	27.31	0.00
chr11	120371800	120372449	650	189	7	96.84	68.26	0.00
chr11	120664885	120665458	574	395	5	54.49	40.96	0.03
chr12	3109831	3110173	343	172	53	2053.60	723.58	0.00
chr12	3759422	3760339	918	226	10	129.42	68.26	0.00
chr12	3781358	3781755	398	200	5	99.55	68.26	0.00
chr12	3846019	3846576	558	269	6	83.92	54.61	0.00
chr12	3855183	3856899	1717	839	23	288.90	150.18	0.00
chr12	3890993	3892235	1243	474	12	144.21	68.26	0.00
chr12	3917636	3918489	854	307	9	117.31	68.26	0.00
chr12	3981276	3982080	805	261	11	151.64	95.57	0.00
chr12	3983565	3984043	479	326	5	83.92	54.61	0.00
chr12	4286180	4286705	526	184	5	68.88	54.61	0.00
chr12	8351459	8352748	1290	352	10	113.71	40.96	0.00
chr12	8528313	8528655	343	172	6	149.28	81.92	0.00
chr12	8647075	8648034	960	651	13	174.38	109.22	0.00
chr12	8793576	8794415	840	502	6	74.03	27.31	0.00
chr12	8928266	8930145	1880	735	38	54.01	7.14	0.03
chr12	10004022	10004659	638	129	5	53.21	40.96	0.03
chr12	12552638	12553337	700	381	8	109.80	54.61	0.00
chr12	12555102	12556226	1125	631	8	91.86	54.61	0.00
chr12	12558576	12559054	479	336	6	83.92	54.61	0.00
chr12	12819482	12820124	643	304	6	81.88	54.61	0.00
chr12	16140126	16140839	714	172	6	78.79	68.26	0.00
chr12	16192428	16192899	472	291	5	83.92	40.96	0.00
chr12	16389967	16391019	1053	507	11	138.01	68.26	0.00
chr12	16391308	16391617	310	156	5	99.55	68.26	0.00
chr12	16538795	16539591	797	656	6	75.57	40.96	0.00
chr12	16638148	16639004	857	344	8	87.53	81.92	0.00
chr12	17018151	17018860	710	522	5	64.64	40.96	0.02
chr12	17446488	17447367	880	556	8	101.11	54.61	0.00
chr12	17888218	17888856	639	176	8	113.28	81.92	0.00
chr12	18616453	18617182	730	353	6	63.94	40.96	0.02
chr12	20926022	20926765	744	614	6	77.58	40.96	0.00
chr12	20926927	20927466	540	193	5	54.49	54.61	0.03
chr12	21177971	21178290	320	161	5	132.27	68.26	0.00
chr12	25399893	25400647	755	153	5	63.10	40.96	0.03
chr12	25738863	25740063	1201	930	13	161.12	95.57	0.00
chr12	25873538	25874636	1099	768	17	230.86	81.92	0.00
chr12	25875072	25876200	1129	282	12	134.48	68.26	0.00
chr12	25901646	25902232	587	183	6	83.92	68.26	0.00
chr12	26123336	26123952	617	182	6	83.10	40.96	0.00
chr12	27086266	27086979	714	542	5	64.50	54.61	0.02
chr12	27087514	27088249	736	194	5	50.23	40.96	0.03
chr12	27090316	27091044	729	134	5	63.98	40.96	0.02
chr12	32658165	32659071	907	353	12	161.50	81.92	0.00
chr12	32694257	32694843	587	235	8	115.68	54.61	0.00
chr12	32976766	32977429	664	187	7	80.93	68.26	0.00
chr12	33841189	33841681	493	376	5	83.92	54.61	0.00
chr12	33860415	33861483	1069	876	8	93.78	40.96	0.00
chr12	33861778	33862363	586	200	5	54.49	40.96	0.03
chr12	33987068	33988395	1328	814	20	264.84	81.92	0.00
chr12	33996089	33996580	492	175	5	83.92	54.61	0.00
chr12	33999968	34000903	936	267	9	113.45	68.26	0.00
chr12	34009727	34011054	1328	746	20	264.84	177.48	0.00
chr12	34651749	34652208	460	144	5	83.92	54.61	0.00
chr12	35409788	35410611	824	445	9	118.82	81.92	0.00
chr12	35841669	35842479	811	622	7	75.06	68.26	0.00
chr12	36396365	36396869	505	187	7	115.68	68.26	0.00
chr12	36763133	36764169	1037	406	7	81.16	54.61	0.00
chr12	37557495	37558373	879	687	8	101.16	54.61	0.00
chr12	39655321	39656168	848	164	6	73.75	40.96	0.00
chr12	40360769	40361234	466	325	5	83.92	54.61	0.00
chr12	40647175	40647890	716	171	5	64.43	54.61	0.02
chr12	40828895	40829840	946	479	6	70.56	27.31	0.00
chr12	41262063	41263582	1520	978	14	147.27	68.26	0.00
chr12	42052179	42052984	806	338	8	104.44	54.61	0.00
chr12	42978820	42979588	769	581	5	62.64	27.31	0.03
chr12	45341997	45342633	637	249	12	163.59	109.22	0.00
chr12	52945278	52946860	1583	1133	13	144.90	40.96	0.00
chr12	52948921	52949373	453	195	5	83.92	54.61	0.00
chr12	52966745	52967380	636	146	5	67.41	40.96	0.00
chr12	52988341	52989321	981	348	9	111.47	68.26	0.00
chr12	53603977	53606324	2348	770	24	271.88	68.26	0.00
chr12	53703966	53706168	2203	2006	26	308.92	81.92	0.00
chr12	55393790	55394541	752	610	5	63.20	40.96	0.03
chr12	56099747	56100918	1172	371	11	132.60	54.61	0.00
chr12	56120236	56121090	855	348	9	117.26	68.26	0.00
chr12	56488895	56489626	732	179	7	92.83	40.96	0.00
chr12	56490361	56491305	945	352	9	113.04	68.26	0.00
chr12	56547554	56548487	934	458	8	98.86	68.26	0.00
chr12	58344759	58345497	739	546	12	172.82	81.92	0.00
chr12	58640443	58640853	411	240	5	99.55	54.61	0.00
chr12	60021076	60022276	1201	1009	21	290.81	122.87	0.00
chr12	64740385	64741069	685	133	5	65.54	54.61	0.00
chr12	70462314	70463842	1529	192	27	75.91	13.18	0.00
chr12	70519692	70520257	566	376	7	99.55	68.26	0.00
chr12	70559089	70559480	392	197	5	99.55	68.26	0.00
chr12	70602222	70603699	1478	935	14	163.35	68.26	0.00
chr12	70638968	70639911	944	173	7	84.29	40.96	0.00
chr12	70642538	70643261	724	572	5	64.15	40.96	0.02
chr12	71315039	71315656	618	373	5	68.13	40.96	0.00
chr12	71595797	71596578	782	251	5	62.22	27.31	0.03
chr12	71979996	71980674	679	155	6	80.27	68.26	0.00
chr12	72015093	72015767	675	277	7	95.56	54.61	0.00
chr12	72068926	72070669	1744	626	22	271.56	95.57	0.00
chr12	72964816	72965692	877	344	7	86.75	40.96	0.00
chr12	73462645	73463435	791	156	5	61.93	40.96	0.03
chr12	73775380	73775996	617	310	8	114.62	81.92	0.00
chr12	73944982	73945648	667	495	6	66.21	54.61	0.00
chr12	74550205	74550820	616	472	5	53.94	40.96	0.03
chr12	74655023	74655578	556	395	5	68.88	40.96	0.00
chr12	74675436	74676319	884	551	7	86.49	54.61	0.00
chr12	74694078	74694801	724	532	7	93.20	54.61	0.00
chr12	74774588	74775286	699	444	6	79.42	54.61	0.00
chr12	74880135	74881436	1302	1122	14	171.35	54.61	0.00
chr12	75116415	75117326	912	336	7	85.44	68.26	0.00
chr12	76828269	76828894	626	369	6	82.67	54.61	0.00
chr12	78140100	78141369	1270	508	14	172.92	68.26	0.00
chr12	78299275	78299961	687	389	6	79.93	40.96	0.00
chr12	78633824	78634512	689	519	5	65.39	54.61	0.00
chr12	78889106	78889884	779	596	10	137.06	68.26	0.00
chr12	78890482	78891219	738	321	7	77.82	40.96	0.00
chr12	79451799	79452157	359	180	60	2265.36	819.15	0.00
chr12	80024521	80025664	1144	389	9	105.03	54.61	0.00
chr12	80081269	80082337	1069	895	11	137.24	54.61	0.00
chr12	80423773	80424356	584	106	5	68.88	40.96	0.00
chr12	80743628	80744379	752	112	5	63.20	40.96	0.03
chr12	80747626	80748162	537	364	5	68.88	40.96	0.00
chr12	80914345	80915086	742	545	5	63.53	27.31	0.03
chr12	80938876	80940656	1781	582	22	269.52	122.87	0.00
chr12	80942089	80942986	898	261	7	85.96	40.96	0.00
chr12	80943385	80944336	952	188	12	143.11	109.22	0.00
chr12	80984736	80985287	552	182	5	68.88	40.96	0.00
chr12	80996170	80996900	731	187	5	63.91	54.61	0.02
chr12	81060867	81061500	634	224	5	67.49	40.96	0.00
chr12	81084081	81084758	678	314	5	65.80	27.31	0.00
chr12	81091557	81092750	1194	224	9	103.25	40.96	0.00
chr12	81102718	81103168	451	255	7	132.27	68.26	0.00
chr12	81105039	81106294	1256	682	14	158.48	81.92	0.00
chr12	81114515	81115746	1232	903	14	174.85	95.57	0.00
chr12	81161141	81161910	770	437	5	62.61	27.31	0.03
chr12	81161958	81162671	714	130	5	50.86	54.61	0.03
chr12	81269315	81269890	576	228	7	99.55	68.26	0.00
chr12	81841208	81842025	818	269	7	89.09	54.61	0.00
chr12	83326624	83327500	877	303	15	213.44	122.87	0.00
chr12	83396032	83396725	694	199	8	94.63	68.26	0.00
chr12	83570878	83571808	931	184	8	98.98	68.26	0.00
chr12	84140725	84141521	797	183	13	185.46	81.92	0.00
chr12	84206260	84207102	843	426	9	117.86	81.92	0.00
chr12	85262258	85263683	1426	888	32	464.69	163.83	0.00
chr12	85516325	85517589	1265	480	11	128.76	68.26	0.00
chr12	85518233	85518644	412	225	7	149.28	81.92	0.00
chr12	85528877	85529946	1070	378	10	122.32	68.26	0.00
chr12	85534266	85535740	1475	722	15	163.48	95.57	0.00
chr12	85543355	85544131	777	404	7	90.82	68.26	0.00
chr12	85547424	85547915	492	198	7	115.68	81.92	0.00
chr12	85729586	85730386	801	450	6	75.42	40.96	0.00
chr12	86015635	86016694	1060	436	6	67.26	54.61	0.00
chr12	86032028	86032735	708	536	6	79.04	40.96	0.00
chr12	86149615	86150473	859	666	6	73.37	54.61	0.00
chr12	86510347	86511317	971	348	6	69.80	40.96	0.00
chr12	86523293	86524454	1162	591	13	147.89	81.92	0.00
chr12	86533397	86534156	760	600	10	138.22	95.57	0.00
chr12	86549501	86550719	1219	455	12	145.27	54.61	0.00
chr12	86686676	86687645	970	615	8	97.44	54.61	0.00
chr12	86761900	86762441	542	177	6	83.92	54.61	0.00
chr12	86770499	86771876	1378	865	11	124.46	40.96	0.00
chr12	86776969	86777824	856	445	10	132.67	68.26	0.00
chr12	86785522	86786332	811	126	6	75.06	40.96	0.00
chr12	86795914	86796826	913	432	13	177.37	95.57	0.00
chr12	86809488	86810110	623	189	5	53.70	40.96	0.03
chr12	86826575	86827645	1071	352	11	137.15	68.26	0.00
chr12	86855049	86855787	739	236	5	63.63	27.31	0.03
chr12	86886173	86887166	994	551	6	69.12	54.61	0.00
chr12	87003734	87004247	514	199	6	99.55	54.61	0.00
chr12	87020398	87020906	509	197	7	115.68	81.92	0.00
chr12	87304756	87305736	981	343	9	111.47	40.96	0.00
chr12	87310340	87311265	926	341	13	176.53	81.92	0.00
chr12	87320833	87321480	648	182	9	129.00	68.26	0.00
chr12	87450370	87451607	1238	322	13	159.33	81.92	0.00
chr12	88027421	88028358	938	745	11	143.86	81.92	0.00
chr12	88142994	88143687	694	571	5	65.21	40.96	0.00
chr12	88148200	88148681	482	147	6	99.55	54.61	0.00
chr12	88151452	88152255	804	606	6	75.31	54.61	0.00
chr12	88164762	88165926	1165	335	24	346.17	204.79	0.00
chr12	88175461	88175820	360	181	5	115.68	68.26	0.00
chr12	88177404	88178142	739	362	7	92.51	40.96	0.00
chr12	88200229	88201484	1256	672	11	129.12	81.92	0.00
chr12	88210521	88211128	608	362	5	68.54	40.96	0.00
chr12	88217317	88217943	627	152	5	67.76	40.96	0.00
chr12	88235018	88235818	801	529	15	219.62	150.18	0.00
chr12	92922568	92923265	698	199	13	193.37	136.53	0.00
chr12	92984105	92985201	1097	289	11	135.94	68.26	0.00
chr12	92995086	92995723	638	445	5	53.21	40.96	0.03
chr12	93003624	93004773	1150	600	16	211.08	95.57	0.00
chr12	93004867	93005348	482	145	9	132.27	81.92	0.00
chr12	98299543	98300091	549	288	290	3100.00	3344.87	0.00
chr12	99810322	99811059	738	192	6	77.82	40.96	0.00
chr12	99812989	99813892	904	193	16	51.58	8.79	0.03
chr12	100498080	100498786	707	198	6	79.08	40.96	0.00
chr12	100564373	100564948	576	390	5	68.88	54.61	0.00
chr12	100630015	100631921	1907	469	24	293.79	95.57	0.00
chr12	100645141	100645902	762	473	5	62.87	40.96	0.03
chr12	100748135	100748755	621	188	5	68.01	54.61	0.00
chr12	100781872	100783636	1765	1030	14	152.22	68.26	0.00
chr12	100799570	100800239	670	397	7	95.81	54.61	0.00
chr12	100801272	100802604	1333	472	12	140.39	54.61	0.00
chr12	100865754	100866730	977	499	10	126.53	95.57	0.00
chr12	100878204	100879357	1154	528	9	104.67	54.61	0.00
chr12	100879556	100880157	602	197	9	115.56	81.92	0.00
chr12	100883525	100883984	460	300	13	258.29	163.83	0.00
chr12	100885081	100885607	527	195	10	166.65	95.57	0.00
chr12	101112763	101113512	750	290	12	172.00	95.57	0.00
chr12	101260663	101261383	721	280	6	78.51	40.96	0.00
chr12	101338751	101339461	711	310	5	64.60	40.96	0.02
chr12	101404540	101405190	651	199	5	66.82	40.96	0.00
chr12	101406274	101406993	720	180	5	50.69	27.31	0.03
chr12	101425202	101426968	1767	924	27	350.48	81.92	0.00
chr12	101498232	101499362	1131	545	8	91.66	40.96	0.00
chr12	101514653	101515909	1257	570	14	173.57	122.87	0.00
chr12	101586486	101586796	311	156	5	132.27	68.26	0.00
chr12	101588036	101588619	584	120	5	54.49	40.96	0.03
chr12	101765337	101766450	1114	390	9	106.14	40.96	0.00
chr12	101949161	101950535	1375	575	11	124.57	54.61	0.00
chr12	102095929	102096487	559	184	6	83.92	54.61	0.00
chr12	102253996	102254620	625	290	6	67.85	54.61	0.00
chr12	103490353	103491080	728	535	6	78.22	54.61	0.00
chr12	103530580	103531106	527	375	6	83.92	54.61	0.00
chr12	103691461	103692699	1239	587	20	254.37	136.53	0.00
chr12	103850457	103851043	587	416	5	68.88	40.96	0.00
chr12	103884026	103885431	1406	733	11	123.46	68.26	0.00
chr12	103886246	103886961	716	147	5	50.80	40.96	0.03
chr12	103909161	103910159	999	233	15	204.57	95.57	0.00
chr12	103910730	103911292	563	190	6	68.88	54.61	0.00
chr12	104563495	104564357	863	366	7	73.24	54.61	0.00
chr12	104581372	104582552	1181	409	15	193.21	109.22	0.00
chr12	106228804	106229789	986	409	10	126.11	68.26	0.00
chr12	106238563	106239868	1306	836	15	186.41	109.22	0.00
chr12	106240842	106241465	624	179	5	53.67	54.61	0.03
chr12	106251173	106252253	1081	404	20	72.03	15.37	0.00
chr12	106260189	106261194	1006	822	8	82.17	40.96	0.00
chr12	106789749	106790426	678	517	5	65.80	40.96	0.00
chr12	106835197	106836090	894	372	19	282.20	109.22	0.00
chr12	107200775	107201762	988	568	9	111.17	54.61	0.00
chr12	107209223	107209780	558	378	10	149.28	109.22	0.00
chr12	108883641	108884385	745	431	5	63.43	40.96	0.03
chr12	109741350	109742479	1130	593	8	91.70	40.96	0.00
chr12	109995580	109996857	1278	670	11	128.24	109.22	0.00
chr12	110003809	110004407	599	407	8	115.68	68.26	0.00
chr12	110312101	110312834	734	430	8	108.00	54.61	0.00
chr12	110676061	110676671	611	179	11	165.72	109.22	0.00
chr12	110679501	110680046	546	183	6	83.92	68.26	0.00
chr12	111723272	111724725	1454	890	15	179.17	68.26	0.00
chr12	111742676	111743563	888	513	10	130.97	68.26	0.00
chr12	111941190	111942012	823	264	8	88.88	81.92	0.00
chr12	111944354	111945225	872	567	7	86.94	54.61	0.00
chr12	112229988	112230917	930	195	8	99.03	54.61	0.00
chr12	112397883	112398715	833	479	8	88.48	68.26	0.00
chr12	112522424	112523101	678	483	5	65.80	40.96	0.00
chr12	112667532	112668287	756	169	5	63.06	40.96	0.03
chr12	112672712	112673512	801	610	7	89.79	68.26	0.00
chr12	112692443	112693017	575	192	8	115.68	81.92	0.00
chr12	112891594	112892243	650	457	6	81.56	54.61	0.00
chr12	113170436	113171500	1065	608	9	93.92	40.96	0.00
chr12	113855138	113855779	642	444	15	70.56	9.88	0.00
chr12	113864029	113864803	775	395	11	153.57	68.26	0.00
chr12	113867109	113868057	949	194	8	84.11	68.26	0.00
chr12	113931553	113932429	877	414	9	116.19	68.26	0.00
chr12	113948650	113949481	832	643	6	74.31	54.61	0.00
chr12	114111579	114112137	559	385	5	68.88	40.96	0.00
chr12	114114774	114115378	605	349	5	68.67	40.96	0.00
chr12	114261155	114262382	1228	330	12	130.25	68.26	0.00
chr12	114384057	114384618	562	428	5	68.88	40.96	0.00
chr12	114405767	114407270	1504	709	20	253.75	136.53	0.00
chr12	114460190	114461508	1319	441	16	201.21	95.57	0.00
chr12	114466339	114466901	563	379	5	68.88	54.61	0.00
chr12	114552746	114553533	788	272	19	293.00	150.18	0.00
chr12	114559210	114559747	538	185	10	166.65	122.87	0.00
chr12	114655363	114656978	1616	944	15	157.74	81.92	0.00
chr12	114660585	114661244	660	529	5	66.47	40.96	0.00
chr12	114661427	114661799	373	187	7	132.27	95.57	0.00
chr12	114663142	114663940	799	499	5	61.68	27.31	0.03
chr12	114664176	114665465	1290	644	10	86.75	40.96	0.00
chr12	114665557	114666641	1085	189	21	282.90	204.79	0.00
chr12	115617092	115617659	568	162	7	99.55	68.26	0.00
chr12	115783128	115783991	864	220	8	101.81	81.92	0.00
chr12	116403510	116404301	792	452	5	61.90	40.96	0.03
chr12	116409776	116410119	344	173	5	83.92	68.26	0.00
chr12	116500552	116501461	910	409	10	129.83	68.26	0.00
chr12	118597575	118598321	747	445	6	63.36	40.96	0.03
chr12	118685707	118686265	559	159	6	83.92	40.96	0.00
chr12	118772271	118773306	1036	713	9	109.18	40.96	0.00
chr12	118798566	118799602	1037	422	11	138.78	68.26	0.00
chr12	119003205	119003670	466	318	7	132.27	68.26	0.00
chr12	120352169	120352694	526	379	5	68.88	40.96	0.00
chr13	3359379	3360130	752	565	5	63.20	27.31	0.03
chr13	3360487	3360895	409	197	5	68.88	54.61	0.00
chr13	3525080	3525984	905	706	9	114.86	81.92	0.00
chr13	3748649	3749304	656	488	5	66.63	54.61	0.00
chr13	5844417	5845052	636	477	5	67.41	40.96	0.00
chr13	9181198	9181540	343	172	6	149.28	81.92	0.00
chr13	9407858	9408745	888	419	8	100.77	68.26	0.00
chr13	9775080	9775528	449	111	5	83.92	40.96	0.00
chr13	10069823	10070657	835	467	6	74.20	27.31	0.00
chr13	12126217	12127079	863	152	10	132.29	81.92	0.00
chr13	12504226	12505076	851	266	7	87.76	54.61	0.00
chr13	12560389	12561254	866	715	6	73.14	40.96	0.00
chr13	12595150	12596264	1115	608	23	332.98	163.83	0.00
chr13	12644662	12645434	773	591	5	62.51	40.96	0.03
chr13	13615163	13616609	1447	964	21	273.38	109.22	0.00
chr13	13868329	13869033	705	523	6	79.17	54.61	0.00
chr13	13920191	13920835	645	248	7	97.10	54.61	0.00
chr13	13981593	13982531	939	431	9	113.31	68.26	0.00
chr13	16292044	16292736	693	190	5	65.25	27.31	0.00
chr13	17277159	17277684	526	104	5	68.88	54.61	0.00
chr13	17524082	17524719	638	328	5	53.21	40.96	0.03
chr13	17908558	17909352	795	596	7	90.05	68.26	0.00
chr13	18067421	18068229	809	467	7	89.46	54.61	0.00
chr13	19273802	19274551	750	552	6	77.35	68.26	0.00
chr13	19311171	19312163	993	800	19	273.22	136.53	0.00
chr13	20181585	20182902	1318	974	13	155.64	54.61	0.00
chr13	20299644	20300339	696	164	5	65.14	40.96	0.00
chr13	21250454	21251174	721	187	7	78.51	54.61	0.00
chr13	21253155	21253858	704	535	6	79.21	40.96	0.00
chr13	21258907	21259998	1092	662	11	136.17	54.61	0.00
chr13	21260523	21261010	488	365	7	99.55	68.26	0.00
chr13	21261460	21262393	934	343	9	98.86	68.26	0.00
chr13	21263710	21264679	970	621	8	97.44	54.61	0.00
chr13	21291589	21292685	1097	447	7	79.29	40.96	0.00
chr13	21418326	21418974	649	414	5	66.90	27.31	0.00
chr13	22010796	22011646	851	359	7	87.76	40.96	0.00
chr13	22031765	22033286	1522	516	21	54.12	8.79	0.03
chr13	22065778	22067505	1728	483	21	256.85	95.57	0.00
chr13	22087821	22088579	759	613	6	77.00	40.96	0.00
chr13	22093762	22094499	738	182	5	63.67	40.96	0.02
chr13	22107379	22108431	1053	457	7	80.65	40.96	0.00
chr13	22112204	22114925	2722	1947	26	284.91	95.57	0.00
chr13	22120430	22121576	1147	366	12	148.60	68.26	0.00
chr13	22141107	22143546	2440	1976	41	535.79	191.14	0.00
chr13	23527784	23528439	656	198	5	66.63	27.31	0.00
chr13	23529248	23530500	1253	790	11	129.24	54.61	0.00
chr13	23537034	23538841	1808	995	20	237.43	95.57	0.00
chr13	23541940	23543122	1183	598	6	64.09	54.61	0.02
chr13	23545168	23545747	580	389	6	83.92	54.61	0.00
chr13	23592577	23593059	483	328	5	83.92	54.61	0.00
chr13	23608268	23610350	2083	1073	22	254.34	68.26	0.00
chr13	23610629	23611491	863	198	10	116.87	95.57	0.00
chr13	23676880	23678845	1966	954	27	60.59	7.69	0.03
chr13	23989839	23990657	819	341	6	74.77	40.96	0.00
chr13	24324205	24325178	974	531	7	83.24	68.26	0.00
chr13	24484619	24485314	696	317	5	65.14	40.96	0.00
chr13	24490237	24490864	628	197	7	82.58	54.61	0.00
chr13	24494677	24495281	605	422	6	83.68	68.26	0.00
chr13	24507159	24507807	649	338	7	96.89	54.61	0.00
chr13	24536388	24537125	738	617	5	63.67	40.96	0.02
chr13	24577948	24579046	1099	184	12	150.95	68.26	0.00
chr13	24593256	24594159	904	522	8	100.10	54.61	0.00
chr13	24732553	24733810	1258	589	7	62.33	54.61	0.03
chr13	24877893	24878390	498	197	7	115.68	68.26	0.00
chr13	25012147	25012802	656	164	5	66.63	54.61	0.00
chr13	28604111	28605416	1306	623	17	217.68	95.57	0.00
chr13	28692174	28693037	864	669	8	101.81	68.26	0.00
chr13	28762833	28764048	1216	661	12	145.41	81.92	0.00
chr13	28789343	28790055	713	549	5	64.53	27.31	0.02
chr13	28849656	28850845	1190	249	13	161.67	68.26	0.00
chr13	29049716	29050816	1101	417	22	83.87	9.88	0.00
chr13	29051150	29051906	757	371	12	154.77	95.57	0.00
chr13	29807329	29807884	556	150	6	83.92	40.96	0.00
chr13	29829843	29830508	666	138	5	66.25	40.96	0.00
chr13	30094700	30095704	1005	367	9	110.46	54.61	0.00
chr13	30289963	30290732	770	171	5	62.61	40.96	0.03
chr13	30777807	30778345	539	361	5	68.88	54.61	0.00
chr13	30852262	30853123	862	180	7	87.33	54.61	0.00
chr13	30878066	30878761	696	161	5	65.14	40.96	0.00
chr13	30925234	30926301	1068	354	9	107.91	54.61	0.00
chr13	30926320	30926892	573	157	7	83.92	68.26	0.00
chr13	31174228	31174959	732	304	5	63.87	40.96	0.02
chr13	31271286	31271953	668	344	6	80.76	40.96	0.00
chr13	31404549	31405927	1379	686	12	138.55	54.61	0.00
chr13	32609231	32610019	789	329	5	62.00	40.96	0.03
chr13	32702875	32703916	1042	669	12	153.87	68.26	0.00
chr13	32751947	32752692	746	312	10	139.08	81.92	0.00
chr13	32753873	32754661	789	184	9	90.30	68.26	0.00
chr13	32899238	32900028	791	380	6	75.79	40.96	0.00
chr13	32923705	32924259	555	231	8	115.68	68.26	0.00
chr13	32924906	32925502	597	447	5	54.49	40.96	0.03
chr13	33021188	33021733	546	348	5	68.88	40.96	0.00
chr13	33026500	33027680	1181	244	11	132.21	68.26	0.00
chr13	33204823	33205284	462	283	5	83.92	40.96	0.00
chr13	34734833	34735753	921	309	8	99.39	54.61	0.00
chr13	34767597	34768824	1228	571	12	130.25	54.61	0.00
chr13	34775189	34775959	771	181	5	62.57	40.96	0.03
chr13	34776059	34776561	503	188	5	54.49	54.61	0.03
chr13	34796252	34797015	764	576	6	76.81	54.61	0.00
chr13	35280790	35281267	478	305	5	83.92	40.96	0.00
chr13	35832473	35834084	1612	864	15	157.90	81.92	0.00
chr13	35875012	35876181	1170	695	11	132.69	95.57	0.00
chr13	36166142	36166785	644	268	6	81.83	54.61	0.00
chr13	37525805	37527156	1352	1234	11	111.56	40.96	0.00
chr13	37532531	37533804	1274	548	11	128.40	54.61	0.00
chr13	37574517	37575096	580	393	6	83.92	40.96	0.00
chr13	37783707	37784266	560	396	5	68.88	54.61	0.00
chr13	37832238	37833087	850	433	6	73.68	40.96	0.00
chr13	37892978	37893718	741	621	5	63.57	40.96	0.03
chr13	37945696	37946758	1063	522	6	67.18	54.61	0.00
chr13	37949094	37950660	1567	477	13	145.49	54.61	0.00
chr13	37972361	37973293	933	327	6	70.96	27.31	0.00
chr13	40817652	40818774	1123	655	10	120.09	81.92	0.00
chr13	41423007	41423671	665	157	6	80.89	54.61	0.00
chr13	41431372	41432303	932	393	9	113.63	54.61	0.00
chr13	41453510	41454945	1436	959	21	274.09	122.87	0.00
chr13	41476833	41477686	854	667	6	73.55	40.96	0.00
chr13	41497490	41498610	1121	724	22	314.76	109.22	0.00
