MaxDensityIndex MaxDensityDiff MaxIndex Max SumIndex Sum V1 V2 V3 V4 V5 V6 V7 V8
40359 69 19 22228.5 0.002369 29473.5 0.08405 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107827000 107832000 ELMO3:NM_172760 0 +
40354 76 26 24443.5 0.002551 27148 0.072956 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107791273 107796273 NM_011939:NM_011939 0 +
40351 77.5 27.5 19711 0.002187 29001 0.081341 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107776550 107781550 B3GNT9:NM_178879 0 -
40347 47 3 21465.5 0.002364 22840 0.061008 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107605154 107610154 GM4738:NM_144511:NM_001159415 0 +
40341 21 29 24443.5 0.002551 25465 0.067624 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107353043 107358043 BC015286:NM_198171 0 +
40340 75 25 19711 0.002187 21972 0.058971 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107255407 107260407 CES6:NM_133960 0 +
40338 27 23 22228.5 0.002369 24287 0.064454 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107152720 107157720 RRAD:NM_019662 0 -
40336 97 47 19711 0.002187 17320 0.048803 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107112867 107117867 PDP2:NM_001024606 0 +
40335 85.5 35.5 22228.5 0.002369 26128 0.069648 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107062206 107067206 CAR7:NM_053070 0 +
40334 41 9 22228.5 0.002369 21974 0.058981 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 107056036 107061036 NAE1:NM_144931 0 -
40332 97 47 21122 0.002281 21705 0.058376 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 106964446 106969446 DYNC1LI2:NM_001013380 0 -
40328 60 10 20752.5 0.002194 25615 0.068139 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 106814580 106819580 CMTM2A:NM_027022 0 -
40327 56 6 24443.5 0.002551 21423 0.057683 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 106772302 106777302 CKLF:NM_029295:NM_001037841 0 +
40320 92 42 19711 0.002187 26777 0.071731 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 98374890 98379890 SLC38A7:NM_172758 0 -
40303 24 26 22228.5 0.002369 26954 0.072327 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97576502 97581502 CCDC135:NM_001042715 0 +
40302 45 5 23114 0.00238 30817 0.096411 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97539091 97544091 GPR97:NM_173036 0 +
40300 62 12 22852 0.00237 22607 0.06042 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97445093 97450093 GPR114:NM_001033468:NM_001145972 0 +
40299 64 14 22228.5 0.002369 21890 0.058777 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97439497 97444497 CCDC102A:NM_001033533 0 -
40298 80 30 20635.5 0.00219 22253 0.05965 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97397711 97402711 DOK4:NM_053246 0 -
40297 85 35 22228.5 0.002369 16476 0.047103 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97378849 97383849 POLR2C:NM_009090 0 +
40294 84 34 20806 0.002197 28701 0.079625 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97331852 97336852 CCL17:NM_011332 0 +
40291 34 16 20851.5 0.0022 24886 0.066049 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 97217641 97222641 PLLP:NM_026385 0 -
40285 92 42 19711 0.002187 21661 0.058295 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 96956502 96961502 NR_015514:NR_015514 0 -
40282 47 3 23287 0.00239 27606 0.074799 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 96845710 96850710 MMU-MIR-138-2:NR_029552 0 +
40281 86 36 22228.5 0.002369 17962.5 0.050173 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 96736000 96741000 NUP93:NM_172410 0 +
40278 84 34 19711 0.002187 23237 0.061913 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 96674006 96679006 MT3:NM_013603 0 +
40276 53 3 23755.5 0.002533 22014 0.05908 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 96620210 96625210 BBS2:NM_026116 0 -
40270 5 45 22228.5 0.002369 24649 0.065437 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 96057106 96062106 CES7:NM_001003951 0 -
40269 83 33 20503.5 0.002188 16328 0.046789 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 95858603 95863603 CES1:NM_021456 0 -
40251 44 6 19711 0.002187 17199 0.04853 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 93350233 93355233 CHD9:NM_177224 0 +
40245 92 42 24443.5 0.002551 23828 0.063294 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 91042742 91047742 NKD1:NM_027280:NM_001163660 0 +
40241 84 34 22228.5 0.002369 17290 0.048712 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 90659283 90664283 HEATR3:NM_172757 0 +
40231 87 37 24443.5 0.002551 20911 0.056481 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 89087988 89092988 ABCC12:NM_172912 0 -
40226 6 44 24443.5 0.002551 23404 0.062291 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 88014015 88019015 GPT2:NM_173866 0 +
40224 84 34 24443.5 0.002551 15302 0.0447 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87886722 87891722 MYLK3:NM_175441 0 -
40221 57 7 21317 0.002325 7597.5 0.02714 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87751895 87756895 OLFR371:NM_146859 0 +
40210 48 2 21024.5 0.002215 19766.5 0.053968 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87535806 87540806 BEST2:NM_001130193:NM_001130194:NM_145388 0 -
40209 28 22 19711 0.002187 22723 0.060729 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87511993 87516993 HOOK2:NM_001167991:NM_133255 0 +
40206 33 17 22989.5 0.002373 16003 0.046183 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87487409 87492409 RNASEH2A:NM_027187 0 -
40205 50 0 19711 0.002187 18625 0.051463 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87468389 87473389 RTBDN:NM_144929 0 +
40199 85 35 19711 0.002187 17369.5 0.048904 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87378384 87383384 FARSA:NM_025648 0 +
40198 25 25 22228.5 0.002369 27671 0.075035 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87368329 87373329 CALR:NM_007591 0 -
40197 92 42 22228.5 0.002369 18655 0.05153 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87362039 87367039 RAD23A:NM_009010 0 -
40190 62 12 21389 0.002353 24488 0.065001 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 87184250 87189250 IER2:NM_010499 0 -
40188 81 31 22228.5 0.002369 18775.5 0.051796 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86791758 86796758 CCDC130:NM_026350 0 -
40186 58 8 19711 0.002187 18258 0.050802 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86771159 86776159 D8ERTD738E:NM_001007571 0 -
40181 32 18 21465.5 0.002364 15957 0.046067 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86700359 86705359 MMU-MIR-181C:NR_029821 0 -
40180 29 21 20709.5 0.002192 17213 0.048565 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86700185 86705185 MMU-MIR-181D:NR_030534 0 -
40176 60 10 23054.5 0.002376 21059 0.056814 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86647387 86652387 PODNL1:NM_001013384 0 +
40173 90 40 19711 0.002187 22712 0.060703 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86588234 86593234 RFX1:NM_009055 0 +
40172 88 38 22228.5 0.002369 17105 0.048347 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86566377 86571377 RLN3:NM_173184 0 -
40171 41 9 21508.5 0.002365 26505 0.070888 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86563973 86568973 IL27RA:NM_016671 0 -
40169 80 30 22228.5 0.002369 23262.5 0.061976 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86523104 86528104 1700067K01RIK:NM_183097 0 +
40166 37 13 21570.5 0.002367 14559 0.04319 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86477092 86482092 ASF1B:NM_024184 0 +
40160 11.5 38.5 19711 0.002187 18479.5 0.051174 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 86174076 86179076 GIPC1:NM_018771 0 +
40149 71 21 20635.5 0.00219 17608 0.049426 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 85384754 85389754 RNF150:NM_177378 0 +
40147 13 37 22228.5 0.002369 9522 0.032103 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 84923943 84928943 IL15:NM_008357 0 -
40139 94 44 22228.5 0.002369 11569.5 0.036677 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 82233218 82238218 ANAPC10:NM_026904 0 +
40138 5 45 22228.5 0.002369 11606 0.036746 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 82233138 82238138 ABCE1:NM_015751 0 -
40136 43 7 22852 0.00237 13001 0.039759 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 81920866 81925866 SMAD1:NM_008539 0 -
40134 82 32 24443.5 0.002551 25545 0.067867 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 81769981 81774981 1700011L22RIK:NM_026315 0 -
40126 95 45 23152.5 0.002383 18510 0.05122 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 80132051 80137051 TMEM184C:NM_145599 0 -
40117 77 27 22989.5 0.002373 26929 0.072245 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 77615016 77620016 HMOX1:NM_010442 0 +
40116 92 42 21628 0.002368 25494.5 0.067714 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 77555084 77560084 TOM1:NM_011622:NM_001136259 0 +
40113 8 42 19711 0.002187 21724.5 0.058417 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 75873954 75878954 LARGE:NM_010687 0 -
40111 99 49 22228.5 0.002369 27285 0.073546 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 75244686 75249686 SIN3B:NM_001113248:NM_009188 0 +
40106 1 49 22228.5 0.002369 22901.5 0.061136 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 75014012 75019012 SLC35E1:NM_177766 0 -
40105 28 22 23531.5 0.002431 25632 0.06818 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74996631 75001631 CHERP:NM_138585 0 -
40104 62 12 24443.5 0.002551 27133 0.072931 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74965278 74970278 1700030K09RIK:NM_028170 0 +
40103 37 13 24443.5 0.002551 26498 0.07087 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74965176 74970176 CALR3:NM_029782:NM_028500 0 -
40102 37 13 23974 0.00255 25766.5 0.068587 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74942872 74947872 EPS15L1:NM_007944:NM_001122832 0 -
40087 50 0 19711 0.002187 14824 0.043713 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74403466 74408466 ZFP709:NM_145624 0 +
40085 30 20 22228.5 0.002369 26404.5 0.07054 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74223198 74228198 B3GNT3:NM_028189 0 -
40083 49 1 19711 0.002187 23560 0.06264 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74199727 74204727 JAK3:NM_010589 0 +
40081 81 31 24443.5 0.002551 25559.5 0.067916 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74132422 74137422 GLT25D1:NM_146211 0 +
40075 98 48 22228.5 0.002369 19556 0.053523 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74064328 74069328 FAM125A:NM_028617 0 +
40074 11 39 19711 0.002187 27452.5 0.074192 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 74058835 74063835 BST2:NM_198095 0 -
40069 34 16 20974 0.002206 25387.5 0.06737 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73986324 73991324 MRPL34:NM_053162 0 +
40063 82 32 22852 0.00237 20957 0.056579 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73892696 73897696 OCEL1:NM_029865 0 +
40061 61 11 19711 0.002187 23193.5 0.061814 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73794112 73799112 MYO9B:NM_015742:NM_001142323:NM_001142322 0 +
40060 37 13 19711 0.002187 23279 0.062006 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73793988 73798988 HAUS8:NM_001163042:NM_029621 0 -
40054 43 7 21303.5 0.002309 29093 0.081946 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73378406 73383406 KCNN1:NM_032397 0 -
40053 97 47 21118 0.002279 27686 0.075077 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73361118 73366118 ARRDC2:NM_027560 0 -
40048 4 46 21628 0.002368 27311.5 0.073632 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73288061 73293061 IFI30:NM_023065 0 -
40047 67 17 21008.5 0.002209 29523.5 0.084319 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73282319 73287319 MPV17L2:NM_183170 0 -
40046 29 21 21628 0.002368 28068.5 0.076623 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73276077 73281077 RAB3A:NM_001166399:NM_009001 0 +
40045 9 41 19711 0.002187 25604 0.068077 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73245462 73250462 PDE4C:NM_201607 0 +
40041 43 7 23856.5 0.002546 28113 0.076788 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73153033 73158033 GDF15:NM_011819 0 -
40039 2 48 21114.5 0.002276 26878 0.07207 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73129712 73134712 SSBP4:NM_133772 0 -
40036 86.5 36.5 22228.5 0.002369 23855 0.063354 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73049141 73054141 FKBP8:NM_001111066:NM_010223 0 +
40035 86 36 24443.5 0.002551 19588 0.053594 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73044578 73049578 UBA52:NM_029366 0 -
40033 67 17 22228.5 0.002369 27042 0.072626 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 73028137 73033137 2810428I15RIK:NM_025577 0 -
40030 7 43 19711 0.002187 28885 0.080629 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72998341 73003341 KLHL26:NM_001122830:NM_178771 0 -
40029 62.5 12.5 19711 0.002187 27297 0.073586 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72960971 72965971 CRTC1:NM_001004062 0 -
40028 99 49 19711 0.002187 28562 0.078937 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72894946 72899946 COMP:NM_016685 0 +
40027 89 39 19711 0.002187 29618.5 0.084868 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72874671 72879671 UPF1:NM_001122829:NM_030680 0 -
40026 42.5 7.5 22228.5 0.002369 29724 0.085628 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72837173 72842173 LASS1:NM_001163282:NM_138647:NM_008107 0 +
40025 92 42 21628 0.002368 24638.5 0.065409 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72824183 72829183 COPE:NM_021538 0 +
40024 3 47 22228.5 0.002369 24912 0.066125 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72823850 72828850 DDX49:NM_001024922 0 -
40023 70 20 22228.5 0.002369 25036 0.066457 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72804397 72809397 HOMER3:NM_011984:NM_001146153 0 +
40022 33 17 19711 0.002187 22424 0.06003 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72755624 72760624 SFRS14:NM_001168290:NM_172755 0 +
40019 81 31 24443.5 0.002551 28732 0.07979 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72693809 72698809 TMEM161A:NM_145597 0 +
40018 64 14 22228.5 0.002369 24239 0.064321 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72674176 72679176 MEF2B:NM_008578:NM_001045484 0 +
40017 76 26 23788.5 0.00254 23948 0.063581 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72661111 72666111 AC124327.1:NM_001145552 0 +
40014 10 40 22228.5 0.002369 28690 0.07958 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72642242 72647242 NCAN:NM_007789 0 -
40013 15 35 19711 0.002187 23643 0.062836 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72604927 72609927 HAPLN4:NM_177900 0 +
40012 41 9 20752.5 0.002194 24970 0.066303 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72594330 72599330 TM6SF2:NM_181540 0 +
40011 52 2 19711 0.002187 22596 0.060396 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72564211 72569211 SF4:NM_027481 0 +
40010 36 14 19711 0.002187 22247 0.059642 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72564132 72569132 9130404D08RIK:NM_001167939:NM_028993 0 -
40006 87.5 37.5 24443.5 0.002551 27406 0.074005 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 72408790 72413790 CILP2:NM_026818 0 -
39990 47 3 23022 0.002374 18344.5 0.05095 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 71256540 71261540 CSGALNACT1:NM_172753 0 -
39975 91.5 41.5 24443.5 0.002551 18178 0.05063 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 67509042 67514042 TRIM75:NM_001033429 0 -
39973 98 48 19711 0.002187 14482 0.043024 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 67371215 67376215 KLHL2:NM_178633 0 -
39972 53 3 22228.5 0.002369 11386 0.036226 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 67209874 67214874 SC4MOL:NM_025436 0 -
39966 46 4 19711 0.002187 12458 0.038527 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 64404385 64409385 DDX60:NM_001081215 0 +
39960 27 23 22228.5 0.002369 17249.5 0.048647 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 63366747 63371747 2700029M09RIK:NM_028299 0 +
39956 56 6 19711 0.002187 9463 0.031947 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 61177092 61182092 NM_001177534:NM_001177534 0 -
39952 16 34 19711 0.002187 20222 0.054882 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 59964156 59969156 SAP30:NM_021788 0 -
39936 97 47 22228.5 0.002369 16331 0.046795 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 49757543 49762543 ODZ3:NM_011857:NM_001145937 0 -
39935 14 36 22852 0.00237 13747 0.041374 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 49181945 49186945 DCTD:NM_001161516:NM_178788:NM_001161515:NR_027759 0 +
39930 34 16 24443.5 0.002551 14385 0.042808 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 48758012 48763012 ING2:NM_023503 0 -
39922 6 44 24443.5 0.002551 19719 0.053872 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 47634922 47639922 MLF1IP:NM_027973 0 +
39920 20 30 22852 0.00237 16345.5 0.046836 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 47377524 47382524 HELT:NM_173789 0 -
39919 41 9 21628 0.002368 24050 0.063845 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 47293862 47298862 SLC25A4:NM_007450 0 -
39917 79 29 22228.5 0.002369 8948 0.030631 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 47206999 47211999 SNX25:NM_207213 0 -
39905 13 37 20732.5 0.002193 15198 0.044464 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 46344884 46349884 F11:NM_028066 0 -
39897 77 27 19711 0.002187 8025 0.028303 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 44389862 44394862 ZFP42:NM_009556 0 -
39894 85 35 22228.5 0.002369 12225.5 0.038057 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 43167232 43172232 ZFP353:NM_153096 0 -
39890 80 30 19711 0.002187 10160 0.033554 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 42298009 42303009 FGL1:NM_145594 0 -
39889 63.5 13.5 24443.5 0.002551 18488.5 0.051185 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 42100321 42105321 AC116511.2:NR_015457 0 +
39887 96 46 24443.5 0.002551 22172 0.059445 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 42009086 42014086 PDGFRL:NM_026840 0 +
39882 5 45 22228.5 0.002369 5222 0.020422 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 41757947 41762947 ADAM24:NM_010086 0 +
39880 89 39 22228.5 0.002369 13533 0.040924 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 41594636 41599636 VPS37A:NM_033560 0 +
39879 2.5 47.5 22228.5 0.002369 16460 0.047084 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 41594157 41599157 CNOT7:NM_011135 0 -
39878 43 7 24443.5 0.002551 15872 0.045897 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 41506668 41511668 ZDHHC2:NM_178395 0 +
39877 61 11 23248.5 0.002388 9017 0.030838 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 41390904 41395904 EFHA2:NM_030110 0 +
39874 77 27 22228.5 0.002369 15090 0.044271 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 40066420 40071420 TUSC3:NM_030254 0 +
39872 97 47 20995 0.002207 8657 0.02996 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 39722061 39727061 SGCZ:NM_145841 0 -
39871 41 9 19711 0.002187 12686.5 0.039054 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 38054128 38059128 AI429214:NM_001039220 0 +
39869 23 27 21542.5 0.002366 20019.5 0.054473 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 37674427 37679427 DLC1:NM_015802 0 -
39864 90 40 22228.5 0.002369 16917 0.047995 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 36648351 36653351 MFHAS1:NM_001081279 0 +
39861 63 13 20834 0.002199 19248 0.052784 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 36026243 36031243 TNKS:NM_175091 0 -
39854 30 20 20974 0.002206 17443 0.049059 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 34839885 34844885 GTF2E2:NM_001167921:NM_026584:NM_001167922 0 +
39853 100 50 19711 0.002187 15068 0.044228 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 34761209 34766209 GSR:NM_010344 0 +
39851 92.5 42.5 24443.5 0.002551 19980 0.054382 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 34707592 34712592 PPP2CB:NM_017374 0 +
39846 60 10 24443.5 0.002551 13988 0.041936 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 33026174 33031174 NRG1:NM_178591 0 -
39845 52 2 23412 0.002407 12923.5 0.039593 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr8 32295303 32300303 FUT10:NM_134161:NM_001012517 0 +
