,MaxDensityIndex,MaxDensityDiff,MaxIndex,Max,SumIndex,Sum,V1,V2,V3,V4,V5,V6,V7,V8
3573,13,37,5183,0.001198,4272.5,0.017347,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,110826846,110831846,KCNJ16:NM_010604,0,+
3574,46,4,36067,0.015804,36011,0.23114,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,110924977,110929977,KCNJ2:NM_008425,0,+
3575,65,15,5477,0.001203,5500,0.02128,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,112570169,112575169,BC006965:NR_024085,0,-
3576,19,31,28587,0.003129,29387,0.083578,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,112641023,112646023,SOX9:NM_011448,0,+
3577,51,1,30117,0.003851,31079,0.100269,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113060651,113065651,AL604023.1:NR_015556,0,-
3578,57,7,35332,0.013922,34637,0.193433,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113424628,113429628,SLC39A11:NM_027216:NM_001166503,0,-
3579,44,6,31208,0.005282,31239,0.102729,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113483070,113488070,SSTR2:NM_001042606:NM_009217,0,+
3580,30,20,33594.5,0.009985,35551,0.217258,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113508342,113513342,COG1:NM_013581,0,+
3581,47,3,38120,0.022503,38137,0.301576,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113542964,113547964,D11WSU99E:NM_138598,0,-
3582,49,1,37919,0.021695,38204,0.304301,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113543225,113548225,D11WSU47E:NM_177777,0,+
3583,52,2,37485,0.020294,37769,0.288583,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113568830,113573830,CPSF4L:NM_026682:NM_001164532:NM_029794,0,-
3584,53,3,36905.5,0.018289,38716,0.325342,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113610628,113615628,CDC42EP4:NM_020006:NM_001163346,0,-
3585,1,49,21197,0.002287,16303,0.046724,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,113924764,113929764,SDK2:NM_172800,0,-
3586,89,39,34270,0.011368,30432,0.09183,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114307673,114312673,4932435O22RIK:NR_027643,0,-
3587,50,0,41304,0.042549,40368,0.411319,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114527356,114532356,RPL38:NM_001048057:NM_023372:NM_001048058,0,+
3588,1,49,32517.5,0.007702,32497,0.134868,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114534281,114539281,TTYH2:NM_053273,0,+
3589,77,27,30054.5,0.003832,31009,0.099382,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114586225,114591225,DNAIC2:NM_001034878,0,+
3590,53,3,28587,0.003129,27578,0.074699,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114624202,114629202,KIF19A:NM_001102615,0,+
3591,57,7,34598,0.012144,32202,0.126333,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114654705,114659705,BTBD17:NM_028055,0,-
3592,24,26,12293.5,0.001711,15727.5,0.045624,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114657737,114662737,GPR142:NM_181749,0,+
3593,51,1,31252,0.005296,31292,0.103732,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114710345,114715345,GPRC5C:NM_001110337:NM_001110338:NM_147217,0,+
3594,41,9,6949.5,0.001324,13718,0.041324,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114748854,114753854,CD300A:NM_170758,0,+
3595,69,19,7102,0.001326,12912,0.039566,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114793199,114798199,CD300LB:NM_199221,0,-
3596,30,20,15534,0.001946,19612.5,0.053628,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114819230,114824230,CD300C:NM_199225,0,-
3597,2,48,5167.5,0.001191,7205,0.026095,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114848699,114853699,CD300LD:NM_145437,0,-
3598,5,45,12516,0.001805,13612.5,0.04111,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114860693,114865693,CD300D:NM_134158,0,-
3599,4.5,45.5,559.5,0.000241,555,0.000726,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114885825,114890825,RP23-331L12.1:NM_001101656:NM_001101657,0,-
3600,50.5,0.5,252.5,0,252.5,0,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114896582,114901582,RP23-331L12.1:NM_001101656:NM_001101657,0,-
3601,48.5,1.5,7474.5,0.001444,7403,0.026607,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114907108,114912108,CLM3:NM_199201,0,-
3602,16,34,15547,0.001954,10393,0.034062,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114920851,114925851,CD300E:NM_172050,0,-
3603,51,1,26758,0.002768,25899,0.068964,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114950244,114955244,RAB37:NM_001163753:NM_021411,0,+
3604,50,0,31128.5,0.005163,28762,0.079968,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,114992805,114997805,CD300LF:NM_145634:NM_001169153,0,-
3605,48,2,40039,0.03189,42024,0.5892,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115022154,115027154,SLC9A3R1:NM_012030,0,+
3606,49,1,39657,0.029594,39273,0.347942,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115046129,115051129,NAT9:NM_025400,0,-
3607,49,1,39794,0.030345,39227,0.346578,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115046300,115051300,TMEM104:NM_001033393,0,+
3608,69,19,30491.5,0.004212,31100,0.100696,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115126056,115131056,GRIN2C:NM_010350,0,-
3609,45,5,42830,0.115181,42412,0.68824,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115135782,115140782,FDXR:NM_007997,0,-
3610,55,5,34788,0.012613,34534,0.190828,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115156359,115161359,FADS6:NM_178035,0,-
3611,21.5,28.5,3516.5,0.000963,5395,0.020885,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115165976,115170976,OTOP2:NM_172801,0,+
3612,42,8,31540,0.005777,31047,0.099902,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115180731,115185731,USH1G:NM_176847,0,-
3613,79,29,32233.5,0.0071,30378,0.091325,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115193547,115198547,OTOP3:NM_027132,0,+
3614,47,3,37512,0.020352,36344,0.241117,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115226532,115231532,C630004H02RIK:NM_175454,0,-
3615,62,12,31370,0.005503,31914,0.1191,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115240729,115245729,CDR2L:NM_001080929,0,+
3616,53,3,36413.5,0.016849,35504,0.216277,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115262579,115267579,ICT1:NM_026729,0,+
3617,51,1,37269,0.019477,38017,0.297779,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115278732,115283732,ATP5H:NM_027862,0,-
3618,46,4,37330,0.019693,38188,0.303669,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115278939,115283939,KCTD2:NM_183285,0,+
3619,72,22,35342,0.013944,35096,0.205339,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115299358,115304358,4933422H20RIK:NM_001033775,0,+
3620,52,2,41925,0.053339,42836,1.226834,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115321286,115326286,SLC16A5:NM_001080934,0,+
3621,51,1,37358,0.019799,41769,0.547735,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115334490,115339490,ARMC7:NM_177778,0,+
3622,55,5,31956,0.006587,33056,0.149566,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115350627,115355627,NT5C:NM_015807,0,-
3623,49,1,40095,0.032251,41028,0.462939,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115373183,115378183,HN1:NM_008258,0,-
3624,43,7,38397,0.02348,39146,0.343311,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115395043,115400043,SUMO2:NM_133354:NR_030454,0,-
3625,49,1,41759,0.049472,38952,0.334785,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115423257,115428257,NUP85:NM_001002929,0,+
3626,47,3,39099.5,0.026374,38909,0.33308,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115462719,115467719,GGA3:NM_173048,0,-
3627,49,1,39094.5,0.026367,38937,0.334099,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115462964,115467964,MRPS7:NM_025305,0,+
3628,53,3,35129,0.01347,37593,0.282465,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115471766,115476766,MIF4GD:NM_027162:NR_029442,0,-
3629,49,1,42723,0.086222,41788,0.550519,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115486952,115491952,SLC25A19:NM_026071,0,-
3630,44,6,38876,0.025369,39124,0.342481,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115567410,115572410,GRB2:NM_008163,0,-
3631,49,1,42397,0.065476,39622,0.366104,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115624246,115629246,2310067B10RIK:NM_028014,0,+
3632,39,11,38715,0.024775,40524,0.421518,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115672405,115677405,CASKIN2:NM_080643,0,-
3633,40,10,38922.5,0.025619,40358,0.410895,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115673552,115678552,TSEN54:NM_029557,0,+
3634,52,2,30820.5,0.004694,31497,0.10828,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115682871,115687871,LLGL2:NM_145438,0,+
3635,40,10,42594,0.074376,40922,0.453276,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115791819,115796819,RECQL5:NM_130454,0,-
3636,24,26,40852,0.037804,42561,0.75302,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115758952,115763952,2210020M01RIK:NM_183259,0,+
3637,35,15,41844,0.051638,42292,0.651037,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115770830,115775830,1110017F19RIK:NM_001162998,0,+
3638,48,2,42586,0.074246,40896,0.450538,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115792472,115797472,SAP30BP:NM_020483,0,+
3639,69,19,32687.5,0.00806,36536,0.247638,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115833538,115838538,ITGB4:NM_133663:NM_001005608,0,+
3640,46,4,39704,0.02985,39371,0.352164,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115871532,115876532,GALK1:NM_016905,0,-
3641,50,0,42300,0.063067,42200,0.627888,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115883317,115888317,H3F3B:NM_008211,0,-
3642,48,2,40707,0.036464,42011,0.586993,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115889135,115894135,UNK:NM_172569,0,+
3643,43,7,36943,0.018406,40489,0.418705,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115936774,115941774,UNC13D:NM_001009573,0,-
3644,49,1,42683,0.080987,42442,0.699278,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115945777,115950777,WBP2:NM_016852,0,-
3645,61,11,29736.5,0.003621,29206,0.082507,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115968829,115973829,TRIM47:NM_172570,0,-
3646,54,4,40165,0.032807,41995,0.583084,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115989941,115994941,TRIM65:NM_178802,0,-
3647,45,5,35487,0.014268,35072,0.204632,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,115997681,116002681,MRPL38:NM_024177,0,-
3648,50,0,39020.5,0.02608,38161,0.302625,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116026991,116031991,FBF1:NM_172571,0,-
3649,51,1,39741,0.030049,39928,0.384722,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116057858,116062858,ACOX1:NM_015729,0,-
3650,54,4,39665.5,0.029619,39976,0.387301,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116057668,116062668,2310004N24RIK:NM_027107,0,+
3651,98,48,26945,0.002888,29995,0.087797,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116074815,116079815,CDK3:NR_004853,0,+
3652,45,5,34769,0.012526,35305,0.21095,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116096904,116101904,EVPL:NM_025276,0,-
3653,51,1,39693,0.029773,40151,0.398021,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116133030,116138030,SRP68:NM_146032,0,-
3654,96,46,33157,0.009023,33624,0.166015,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116139752,116144752,GALR2:NM_010254,0,+
3655,46,4,38899,0.025446,37607,0.282821,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116165551,116170551,EXOC7:NM_016857:NM_001162872,0,-
3656,48,2,34724,0.012398,39350,0.351235,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116194167,116199167,FOXJ1:NM_008240,0,-
3657,40,10,38131,0.022555,34740,0.195897,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116271845,116276845,RNF157:NM_027258,0,-
3658,47,3,39299.5,0.027454,38001,0.297294,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116292907,116297907,FAM100B:NM_176902:NR_003376,0,+
3659,65,15,21078.5,0.002251,22208,0.05953,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116313160,116318160,QRICH2:NM_001033267,0,-
3660,47,3,38165,0.022679,36890,0.25826,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116349159,116354159,PRPSAP1:NM_026364,0,-
3661,98,48,34715,0.012394,34975,0.202157,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116390724,116395724,SPHK1:NM_025367:NM_011451:NM_001172475:NM_001172473:NM_001172472,0,+
3662,73,23,33146,0.009013,33694,0.167814,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116440260,116445260,UBE2O:NM_173755,0,-
3663,28,22,35411.5,0.014087,33029,0.148777,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116452500,116457500,AANAT:NM_009591:NR_033223,0,+
3664,12,38,35212,0.013655,35500,0.216148,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116485832,116490832,RHBDF2:NM_001167680:NM_172572,0,-
3665,61,11,28694,0.003241,25415,0.067446,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116513126,116518126,CYGB:NM_030206,0,-
3666,68,18,33382,0.009487,33815,0.170707,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116515921,116520921,RP23-313J14.1:NM_001163318,0,+
3667,49,1,41616,0.047141,41608,0.524137,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116530473,116535473,1810032O08RIK:NR_027821:NR_027819:NR_027820:NR_028569:NR_028567:NR_028570,0,+
3668,46,4,12219,0.001687,13283,0.04031,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116553473,116558473,ST6GALNAC2:NM_009180,0,-
3669,82,32,12516,0.001805,16655,0.047429,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116610980,116615980,BC018473:NR_003364,0,+
3670,19,31,15399,0.001926,14160.5,0.042307,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116634320,116639320,ST6GALNAC1:NM_011371,0,-
3671,40,10,34931,0.012984,35172,0.207295,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116686859,116691859,MXRA7:NM_026280,0,-
3672,50,0,39568,0.029006,40356,0.410745,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116702262,116707262,JMJD6:NM_033398,0,-
3673,50,0,39286,0.027379,40341,0.409598,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116702328,116707328,MFSD11:NM_028865,0,+
3674,54,4,37201,0.019216,40952,0.45594,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116711907,116716907,SFRS2:NM_011358,0,-
3675,28,22,37164,0.019059,40627,0.429219,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116712828,116717828,MFSD11:NM_178620,0,+
3676,69,19,26758,0.002768,28803,0.080211,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116777676,116782676,MGAT5B:NM_172948,0,+
3677,50,0,33139,0.009,34048.5,0.177401,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116935596,116940596,AL627205.4:NR_027059,0,+
3678,40,10,37692,0.020942,37832,0.290771,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,116973985,116978985,SEC14L1:NR_029459:NM_028777:NM_001166507:NM_001166506,0,+
3679,17,33,31344,0.005417,32784,0.141986,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117058474,117063474,SEPT9:NM_001113486:NM_001113487:NM_017380:NM_001113488,0,+
3680,50,0,33581.5,0.009967,34658,0.194162,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117470060,117475060,2900041M22RIK:NR_015489,0,+
3681,57,7,42022,0.055324,40406,0.413735,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117513102,117518102,TNRC6C:NM_198022,0,+
3682,45,5,41913,0.05314,42816,1.055081,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117639496,117644496,TMC6:NM_145439:NM_181321,0,-
3683,9,41,41982,0.054396,42789,1.002219,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117641863,117646863,TMC8:NM_181856,0,+
3684,41,9,38980,0.025863,41140,0.473719,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117656473,117661473,6030468B19RIK:NM_029964,0,+
3685,74,24,41574,0.046578,40557,0.423899,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117668480,117673480,SYNGR2:NM_009304,0,+
3686,77,27,37206.5,0.019243,40349,0.410165,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117684827,117689827,TK1:NM_009387,0,-
3687,26,24,37181,0.019134,40218,0.402927,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117684732,117689732,AFMID:NM_027827,0,+
3688,46,4,40482,0.034923,38350,0.309058,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117708050,117713050,BIRC5:NM_001012273:NM_009689,0,+
3689,50,0,31075,0.005055,26520.5,0.070952,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117719565,117724565,RP23-268N22.1:NM_001085535,0,+
3690,75,25,41931,0.053451,42751,0.923586,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117732339,117737339,THA1:NM_027919,0,-
3691,40,10,40810,0.037355,41455,0.507148,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117828179,117833179,SOCS3:NM_007707,0,-
3692,47,3,38693.5,0.024685,34983,0.202348,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117845670,117850670,PGS1:NM_133757,0,+
3693,33,17,32461.5,0.007583,31947,0.119783,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,117988032,117993032,DNAHC17:NM_001167746,0,-
3694,48,2,40614,0.035858,39681,0.369078,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118107405,118112405,CYTH1:NM_001112700:NM_001112699:NM_011180,0,-
3695,47,3,42648,0.078439,42432,0.695293,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118149057,118154057,USP36:NM_001033528,0,-
3696,49,1,31126,0.005159,32105,0.123715,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118214224,118219224,TIMP2:NM_011594,0,-
3697,48,2,31238.5,0.005295,30890,0.097331,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118201347,118206347,DDC8:NM_021440,0,-
3698,52,2,37333,0.019708,38384,0.310445,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118260744,118265744,LGALS3BP:NM_011150,0,-
3699,48,2,36984,0.018519,37699,0.286201,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118277865,118282865,CANT1:NM_029502:NM_001025617:NM_001025618,0,-
3700,75,25,31204,0.005278,32541,0.136214,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118292666,118297666,C1QTNF1:NM_019959,0,+
3701,49,1,35690.5,0.014793,36441,0.244869,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118335773,118340773,ENGASE:NM_172573,0,+
3702,72,22,7474.5,0.001444,8277,0.028991,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118768385,118773385,D11BWG0517E:NM_001039167:NM_001039168:NM_001024931,0,-
3703,27,23,5477,0.001203,15387.5,0.044889,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118847001,118852001,ENPP7:NM_001030291,0,+
3704,70,20,32689.5,0.008061,34393,0.186933,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118881842,118886842,CBX2:NM_007623,0,+
3705,52,2,34364,0.011573,37997,0.297109,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118899726,118904726,CBX8:NM_013926,0,-
3706,95,45,41042,0.039746,42406,0.685029,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,118945050,118950050,CBX4:NM_007625,0,-
3707,40,10,34574,0.01205,33868,0.172309,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,119087312,119092312,TBC1D16:NM_172443,0,-
3708,59,9,34415,0.011719,33869,0.17236,refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed,DNase1HS_8846_bed,chr11,119087385,119092385,CCDC40:NM_175430,0,+
