MaxDensityIndex MaxDensityDiff MaxIndex Max SumIndex Sum V1 V2 V3 V4 V5 V6 V7 V8
42114 11 39 6649.5 0.001281 8416 0.029305 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 35182362 35187362 RHOX7:NM_001025086 0 +
42111 22 28 4705.5 0.001093 1655 0.008736 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 35080770 35085770 RHOX3H:NM_001114157 0 -
42110 57 7 2316 0.000729 2458 0.011827 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 35063333 35068333 RHOX4G:NM_001039698 0 -
42109 1.5 48.5 8462 0.001458 7347.5 0.026463 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 35055476 35060476 RHOX2G:NM_001114153 0 -
42107 37.5 12.5 2316 0.000729 1038 0.005483 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 35019692 35024692 RHOX4F:NM_001039696 0 -
42106 36 14 8462 0.001458 7217 0.026125 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34993465 34998465 RHOX3F:NM_001040089 0 +
42105 48.5 1.5 4705.5 0.001093 6423.5 0.023891 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34983427 34988427 RHOX2F:NM_001085356 0 +
42104 51 1 704.5 0.000364 855 0.004131 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34969418 34974418 RHOX4E:NM_201236 0 +
42103 75 25 2419 0.00073 1647 0.008695 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34942474 34947474 RHOX2E:NM_001085348 0 +
42102 47 3 2967.5 0.000911 800.5 0.003279 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34926541 34931541 RHOX4D:NM_001039695 0 +
42101 7 43 4705.5 0.001093 2200.5 0.010925 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34915850 34920850 NR_006883:NR_006883 0 +
42100 42.5 7.5 6298.5 0.001276 8265 0.028957 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34905416 34910416 RHOX2D:NM_001081669 0 +
42099 58 8 4705.5 0.001093 1816 0.009458 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34892343 34897343 RHOX4C:NM_001039689 0 +
42097 63 13 2316 0.000729 868 0.004237 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34865665 34870665 RHOX2C:NM_001099318 0 +
42096 13 37 4705.5 0.001093 1658 0.008743 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34844500 34849500 RHOX4B:NM_021300 0 +
42095 81.5 31.5 2967.5 0.000911 1376.5 0.007644 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34824111 34829111 RHOX2B:NM_001099316 0 +
42093 76 26 8462 0.001458 1400.5 0.00767 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34787413 34792413 RHOX3A:NM_194063 0 +
42089 4 46 6595 0.001277 13139 0.04001 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34748535 34753535 GM9:NM_001033234 0 -
42085 49 1 4705.5 0.001093 8829 0.030385 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34664257 34669257 NKAP:NM_025937 0 +
42084 47 3 8462 0.001458 9156 0.031218 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34647816 34652816 UPF3B:NM_026573 0 -
42083 15 35 8462 0.001458 12982 0.039729 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34620527 34625527 SNORA69:NR_002900 0 -
42082 58 8 8462 0.001458 16237 0.046619 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34622678 34627678 RPL39:NM_026055 0 -
42080 26 24 8462 0.001458 16481.5 0.047115 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34527189 34532189 SEPT6:NM_019942:NM_001177323:NM_001177324:NR_033443 0 -
42079 90.5 40.5 8462 0.001458 10618.5 0.034595 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34440393 34445393 NKRF:NM_029891 0 -
42077 62 12 7799.5 0.001454 6477.5 0.024053 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34401740 34406740 C330007P06RIK:NM_029951 0 -
42073 92 42 8462 0.001458 12769 0.039206 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 34135719 34140719 PGRMC1:NM_016783 0 +
42070 56 6 6298.5 0.001276 11917 0.037456 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 33649633 33654633 IL13RA1:NM_133990 0 +
42069 21 29 9179.5 0.001461 10720 0.034785 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 33426326 33431326 DOCK11:NM_001009947 0 +
42068 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32941712 32946712 RP24-89M24.1:NM_001109969 0 +
42067 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32941712 32946712 RP23-98M14.1:NM_001099325 0 +
42066 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32941681 32946681 RP23-110D11.1:NM_001102678:NM_001109970:NM_001110250:NM_001100610:NM_001099347:NM_001099919 0 +
42065 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32941681 32946681 RP24-73A23.1:NM_001100609 0 +
42064 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32941681 32946681 CR938712.1:NM_009529 0 +
42063 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32604909 32609909 RP24-89M24.1:NM_001109969 0 +
42062 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32604909 32609909 RP23-98M14.1:NM_001099325 0 +
42061 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32604878 32609878 RP23-110D11.1:NM_001102678:NM_001109970:NM_001110250:NM_001100610:NM_001099347:NM_001099919 0 +
42060 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32604878 32609878 RP24-73A23.1:NM_001100609 0 +
42059 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 32604878 32609878 CR938712.1:NM_009529 0 +
42058 76 26 704.5 0.000364 590.5 0.001092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 31874968 31879968 RP23-191G17.1:NM_001145038 0 -
42057 32.5 17.5 704.5 0.000364 590.5 0.001092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 31749933 31754933 RP23-191G17.1:NM_001145038 0 -
42056 33 17 704.5 0.000364 590.5 0.001092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 31749965 31754965 RP23-136N4.1:NM_001085552 0 -
42054 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 31348496 31353496 RP23-14B5.1:NM_001099333 0 -
42053 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30975292 30980292 RP23-14B5.1:NM_001168337 0 +
42052 82.5 32.5 704.5 0.000364 590.5 0.001092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30820749 30825749 4930408F14RIK:NM_029106 0 +
42051 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30730133 30735133 GMCL1L:NM_027955 0 +
42050 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30730133 30735133 RP23-14B5.1:NM_001168334 0 +
42049 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30595810 30600810 RP23-14B5.1:NM_001168334 0 +
42048 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30290530 30295530 RP23-136N4.1:NM_001085552 0 -
42047 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30290530 30295530 RP23-14B5.1:NM_001085553:NM_001085551:NM_001085545 0 -
42046 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 30242981 30247981 RP23-14B5.1:NM_001085553 0 +
42045 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29945207 29950207 CR938712.1:NM_009529 0 -
42044 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29945207 29950207 RP24-73A23.1:NM_001100609 0 -
42043 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29945176 29950176 RP24-89M24.1:NM_001109969 0 -
42042 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29945207 29950207 RP23-110D11.1:NM_001099919:NM_001100610:NM_001099347:NM_001110250:NM_001109970:NM_001102678 0 -
42041 47.5 2.5 704.5 0.000364 590.5 0.001092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29481481 29486481 RP24-89M24.1:NM_001109969 0 +
42040 47.5 2.5 704.5 0.000364 590.5 0.001092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29481481 29486481 RP23-98M14.1:NM_001099325 0 +
42039 49 1 761 0.000366 615.5 0.001094 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29481450 29486450 RP23-110D11.1:NM_001102678:NM_001109970:NM_001100610:NM_001099347:NM_001110250:NM_001099919 0 +
42038 49 1 761 0.000366 615.5 0.001094 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29481450 29486450 RP24-73A23.1:NM_001100609 0 +
42037 49 1 761 0.000366 615.5 0.001094 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29481450 29486450 CR938712.1:NM_009529 0 +
42036 61 11 704.5 0.000364 682.5 0.002063 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29128052 29133052 RP24-89M24.1:NM_001109969 0 +
42035 61 11 704.5 0.000364 682.5 0.002063 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29128052 29133052 RP23-98M14.1:NM_001099325 0 +
42034 96 46 751 0.000365 715.5 0.002185 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 29128021 29133021 RP23-110D11.1:NM_001102678:NM_001109970:NM_001110250:NM_001099347:NM_001100610:NM_001099919 0 +
42033 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 28256409 28261409 RP23-98M14.1:NM_001099325 0 -
42032 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 28256440 28261440 CR938712.1:NM_009529 0 -
42031 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 28256440 28261440 RP24-73A23.1:NM_001100609 0 -
42030 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 28256409 28261409 RP24-89M24.1:NM_001109969 0 -
42029 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 28256440 28261440 RP23-110D11.1:NM_001099919:NM_001110250:NM_001100610:NM_001099347:NM_001109970:NM_001102678 0 -
42028 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27909609 27914609 RP23-98M14.1:NM_001099325 0 -
42027 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27909640 27914640 CR938712.1:NM_009529 0 -
42026 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27909640 27914640 RP24-73A23.1:NM_001100609 0 -
42025 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27909609 27914609 RP24-89M24.1:NM_001109969 0 -
42024 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27909640 27914640 RP23-110D11.1:NM_001099919:NM_001100610:NM_001110250:NM_001099347:NM_001109970:NM_001102678 0 -
42023 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27595370 27600370 CR938712.1:NM_009529 0 -
42022 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27595370 27600370 RP24-73A23.1:NM_001100609 0 -
42021 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27595339 27600339 RP24-89M24.1:NM_001109969 0 -
42020 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27595370 27600370 RP23-110D11.1:NM_001099919:NM_001100610:NM_001099347:NM_001110250:NM_001109970:NM_001102678 0 -
42019 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27248623 27253623 RP23-98M14.1:NM_001099325 0 -
42018 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27248654 27253654 CR938712.1:NM_009529 0 -
42017 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27248654 27253654 RP24-73A23.1:NM_001100609 0 -
42016 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27248623 27253623 RP24-89M24.1:NM_001109969 0 -
42015 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 27248654 27253654 RP23-110D11.1:NM_001099919:NM_001100610:NM_001099347:NM_001110250:NM_001109970:NM_001102678 0 -
42014 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26901719 26906719 RP24-89M24.1:NM_001109969 0 -
42013 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26901750 26906750 RP23-110D11.1:NM_001099919:NM_001099347:NM_001110250:NM_001100610:NM_001109970:NM_001102678 0 -
42012 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26819536 26824536 RP23-98M14.1:NM_001099325 0 -
42011 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26819567 26824567 CR938712.1:NM_009529 0 -
42010 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26819567 26824567 RP24-73A23.1:NM_001100609 0 -
42009 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26819536 26824536 RP24-89M24.1:NM_001109969 0 -
42008 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26819567 26824567 RP23-110D11.1:NM_001099919:NM_001099347:NM_001100610:NM_001110250:NM_001109970:NM_001102678 0 -
42007 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26360294 26365294 AC140440.1:NM_001114754 0 -
42006 11 39 704.5 0.000364 681 0.00205 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26127263 26132263 RP23-3D2.1:NM_001162364 0 -
42005 85 35 2316 0.000729 1018.5 0.00546 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 25970190 25975190 BX322592.1:NM_001136476 0 -
42004 41 9 8462 0.001458 1886 0.009839 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 25734669 25739669 BX324112.1:NM_001100445 0 -
42003 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 26360294 26365294 BX571729.3:NM_001104946 0 -
42002 49 1 2457 0.000738 1511 0.008217 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 25475666 25480666 GM5168:NM_001025607 0 -
42001 36.5 13.5 2316 0.000729 1662 0.008745 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24995077 25000077 GM5935:NM_001102677 0 -
42000 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24726080 24731080 CT954250.1:NM_001040669 0 -
41999 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24495982 24500982 RP24-89M24.1:NM_001109969 0 -
41998 50.5 0.5 252.5 0 252.5 0 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24496013 24501013 RP23-110D11.1:NM_001099919:NM_001099347:NM_001110250:NM_001100610:NM_001109970:NM_001102678 0 -
41997 50 0 704.5 0.000364 806.5 0.003297 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24349789 24354789 GM5935:NM_001081657 0 -
41996 56 6 2967.5 0.000911 913.5 0.004372 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24149520 24154520 BX465839.1:NM_001100446 0 -
41995 77 27 4705.5 0.001093 1761.5 0.009319 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 24075385 24080385 AL671211.1:NM_001100444 0 -
41994 76.5 26.5 4705.5 0.001093 3095 0.013758 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 23467388 23472388 GM4907:NM_001034864 0 +
41991 78 28 1212 0.000547 1187 0.006522 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 22036257 22041257 1700023I07RIK:NM_029707 0 +
41990 50 0 8462 0.001458 9675.5 0.032442 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 21289525 21294525 SLC6A14:NM_020049 0 +
41989 50 0 7779 0.001453 5602 0.021582 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 21059251 21064251 AGTR2:NM_007429 0 +
41988 75 25 9230 0.001463 7309.5 0.02637 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20935490 20940490 GM5124:NM_198633 0 +
41985 27 23 4705.5 0.001093 4944 0.019495 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20643031 20648031 SPACA5:NM_001085393 0 +
41984 63 13 6298.5 0.001276 4778 0.019012 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20636663 20641663 ZFP182:NM_001111076:NM_001013387 0 -
41981 36 14 8462 0.001458 9794 0.032706 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20525225 20530225 ELK1:NM_007922 0 -
41979 67 17 7127 0.00133 11792 0.037149 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20444791 20449791 TIMP1:NM_011593:NM_001044384 0 +
41978 46 4 4450 0.00109 5654 0.021698 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20495543 20500543 SYN1:NM_013680:NM_001110780 0 -
41977 85 35 8462 0.001458 12808.5 0.039319 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20423168 20428168 ARAF:NM_001159645:NM_009703 0 +
41976 17 33 7864 0.001457 9452 0.031925 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20278534 20283534 USP11:NM_145628 0 +
41974 63 13 2967.5 0.000911 5520 0.021333 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20233046 20238046 UBA1:NM_009457:NM_001136085 0 +
41973 73 23 8462 0.001458 13530 0.040915 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20192128 20197128 RBM10:NM_001167775:NM_145627:NM_001167776 0 +
41972 23 27 8462 0.001458 13337 0.040425 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20192189 20197189 NDUFB11:NM_019435 0 -
41971 18 32 9200.5 0.001462 5268 0.020579 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20124443 20129443 RGN:NM_009060 0 +
41970 42 8 4705.5 0.001093 930 0.004519 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 20035152 20040152 PHF16:NM_199317 0 +
41969 91 41 6709 0.001293 6228 0.023392 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 19939233 19944233 RP2H:NM_133669 0 +
41966 13.5 36.5 4705.5 0.001093 2312 0.011358 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 18721596 18726596 MMU-MIR-222:NR_029807 0 -
41965 2 48 4705.5 0.001093 2137 0.010765 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 18721013 18726013 MMU-MIR-221:NR_029806 0 -
41963 12 38 8462 0.001458 7050 0.025717 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 17737292 17742292 KDM6A:NM_009483 0 +
41962 54.5 4.5 4705.5 0.001093 8288 0.02901 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 17720495 17725495 DUSP21:NM_028568 0 +
41961 53.5 3.5 8462 0.001458 11517 0.036583 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 17146922 17151922 FUNDC1:NM_028058 0 -
41960 6 44 9397.5 0.001477 8585 0.029739 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 16893993 16898993 EFHC2:NM_028916 0 -
41959 47 3 6298.5 0.001276 6347 0.023712 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 16486389 16491389 NDP:NM_010883 0 -
41958 54 4 9970 0.001638 7297 0.02634 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 16391991 16396991 MAOB:NM_172778 0 -
41955 51 1 2890.5 0.00091 2811 0.012958 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 14686114 14691114 4930403L05RIK:NR_033171 0 -
41952 71 21 5140 0.001153 3924 0.016266 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 13207394 13212394 GPR34:NM_011823 0 +
41951 22.5 27.5 8462 0.001458 7192.5 0.02607 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 13421166 13426166 CASK:NM_009806 0 -
41948 85 35 2967.5 0.000911 4260.5 0.017314 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 12646123 12651123 USP9X:NM_009481 0 +
41947 42.5 7.5 4705.5 0.001093 7692 0.027367 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 12336598 12341598 MED14:NM_001048208:NM_012005 0 -
41946 95 45 6298.5 0.001276 8016 0.028287 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 12248171 12253171 1810030O07RIK:NM_175141 0 -
41944 72 22 8462 0.001458 14093.5 0.042195 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 12162384 12167384 ATP6AP2:NM_027439 0 +
41942 87.5 37.5 8462 0.001458 8289 0.029011 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 10902447 10907447 GM4906:NM_001114529 0 +
41941 26.5 23.5 4705.5 0.001093 777 0.003066 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 10886559 10891559 RP24-388B10.1:NM_001025260 0 +
41940 89 39 4705.5 0.001093 846 0.004002 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 10883385 10888385 RP24-388B10.6:NM_001111037 0 +
41939 1.5 48.5 4705.5 0.001093 3158 0.014022 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 10873882 10878882 RP24-388B10.6:NM_001111037 0 +
41935 45 5 6298.5 0.001276 8912 0.030577 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 9791338 9796338 RPGR:NM_011285 0 -
41934 64.5 14.5 8462 0.001458 11650.5 0.036826 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 9692286 9697286 RPGR:NM_016911 0 -
41933 13.5 36.5 6298.5 0.001276 2662 0.012509 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chrX 9460247 9465247 SYTL5:NM_177704 0 +
