MaxDensityIndex MaxDensityDiff MaxIndex Max SumIndex Sum V1 V2 V3 V4 V5 V6 V7 V8
35643 48 2 26066.5 0.002733 13433.5 0.040699 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 69945680 69950680 GUF1:NM_172711 0 +
35639 56 6 26066.5 0.002733 22661 0.060547 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 68236169 68241169 ATP8A1:NM_009727:NM_001038999 0 -
35554 47 3 26066.5 0.002733 15221 0.044518 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 39265431 39270431 CLNK:NM_013748 0 -
35522 52 2 26066.5 0.002733 30974 0.098746 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 36069424 36074424 SH3TC1:NM_194344 0 -
35514 79 29 26066.5 0.002733 28927 0.080955 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 35397232 35402232 DOK7:NM_172708 0 +
35420 43 7 26066.5 0.002733 23090.5 0.06159 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 29802509 29807509 MNX1:NM_019944 0 -
35379 83 33 26066.5 0.002733 23993 0.063714 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr5 23951163 23956163 TMUB1:NM_022418 0 -
35266 98 48 26066.5 0.002733 28394 0.078122 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 155427358 155432358 MMU-MIR-200B:NR_029587 0 -
35263 1 49 26066.5 0.002733 26761.5 0.071692 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 155422425 155427425 TTLL10:NM_029264 0 -
35238 87 37 26066.5 0.002733 31330 0.104577 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 155024992 155029992 MMP23:NM_011985 0 -
35228 58 8 26066.5 0.002733 26800.5 0.071815 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 154594143 154599143 SKI:NM_011385 0 -
35215 18 32 26066.5 0.002733 25641.5 0.068203 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 153671503 153676503 ARHGEF16:NM_001112744 0 -
35214 11 39 26066.5 0.002733 26636 0.071302 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 153542321 153547321 MEGF6:NM_001162977 0 +
35198 76 26 26066.5 0.002733 23543.5 0.062613 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 151690233 151695233 RNF207:NM_001033489 0 -
35172 39 11 26066.5 0.002733 21096.5 0.056915 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 149608805 149613805 ENO1:NM_023119 0 +
35163 94 44 26066.5 0.002733 26822 0.071894 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 149109644 149114644 TMEM201:NM_001025106:NM_177672 0 -
35152 41 9 26066.5 0.002733 27739 0.075334 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 148498349 148503349 CORT:NM_007745 0 -
35151 61 11 26066.5 0.002733 18478 0.051173 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 148475761 148480761 DFFA:NM_010044:NM_001025296 0 +
35143 94 44 26066.5 0.002733 29970 0.087499 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 147872070 147877070 ANGPTL7:NM_001039554 0 -
35133 25 25 26066.5 0.002733 23681.5 0.062955 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 147410685 147415685 MTHFR:NM_010840:NM_001161798:NR_027809 0 +
35124 11 39 26066.5 0.002733 17628 0.049475 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 147219983 147224983 2810408P10RIK:NM_198619 0 -
35108 96 46 26066.5 0.002733 23400 0.062285 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 144834272 144839272 TNFRSF1B:NM_011610 0 -
35101 10 40 26066.5 0.002733 14142 0.042278 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 144152536 144157536 RP23-167A12.2:NM_001085542 0 -
35047 96 46 26066.5 0.002733 26846 0.071961 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 140974193 140979193 HSPB7:NM_013868 0 +
35046 83 33 26066.5 0.002733 32068 0.122837 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 140969402 140974402 CLCNKB:NM_019701 0 -
35036 87 37 26066.5 0.002733 18791 0.051816 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 140613959 140618959 CROCC:NM_172122:NM_001145958 0 -
35017 99 49 26066.5 0.002733 27801 0.075561 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 138905712 138910712 MRTO4:NM_023536 0 -
34994 42 8 26066.5 0.002733 28070 0.076629 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 137858152 137863152 DDOST:NM_007838 0 +
34979 16 34 26066.5 0.002733 18214 0.050704 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 136831049 136836049 WNT4:NM_009523 0 +
34974 7 43 26066.5 0.002733 28087 0.076709 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 136439591 136444591 C1QB:NM_009777 0 -
34954 26.5 23.5 26066.5 0.002733 17062.5 0.048278 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 135427260 135432260 PNRC2:NM_026383 0 -
34891 89 39 26066.5 0.002733 29684 0.085352 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 132765950 132770950 GPR3:NM_008154 0 -
34875 8 42 26066.5 0.002733 17800 0.049838 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 132017335 132022335 MED18:NM_026039 0 -
34869 35 15 26066.5 0.002733 19606.5 0.05362 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 131862879 131867879 SNORA16:NR_029412 0 +
34858 82 32 26066.5 0.002733 23765 0.063163 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 131391692 131396692 PTPRU:NM_011214:NM_001083119 0 -
34771 60 10 26066.5 0.002733 25302 0.067146 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 125721671 125726671 MRPS15:NM_025544 0 +
34752 83 33 26066.5 0.002733 26481 0.070802 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 124416621 124421621 INPP5B:NM_008385 0 +
34732 3 47 26066.5 0.002733 30030 0.088153 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 122790990 122795990 OXCT2B:NM_181859 0 +
34657 90 40 26066.5 0.002733 18348.5 0.050952 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 117961501 117966501 PTPRF:NM_011213 0 -
34641 92 42 26066.5 0.002733 22783 0.060865 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 116852728 116857728 KIF2C:NM_134471 0 -
34625 48 2 26066.5 0.002733 22665.5 0.060565 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 116378489 116383489 MMACHC:NM_025962 0 -
34609 98 48 26066.5 0.002733 23124.5 0.061675 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 115745569 115750569 LRRC41:NM_153521 0 +
34598 1 49 26066.5 0.002733 24674 0.065506 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 115317809 115322809 CYP4B1:NM_007823 0 -
34559 91 41 26066.5 0.002733 18857 0.051956 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 109077204 109082204 TTC39A:NM_153392:NM_001145948 0 +
34521 67 17 26066.5 0.002733 29678 0.08529 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 106766995 106771995 CDCP2:NM_172873 0 +
34382 55 5 26066.5 0.002733 25146 0.066728 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 86201706 86206706 FAM154A:NM_001081096 0 -
34381 2 48 26066.5 0.002733 11957.5 0.03754 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 85697318 85702318 ADAMTSL1:NM_029967 0 +
34338 51 1 26066.5 0.002733 23446.5 0.062402 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 63263794 63268794 AL691484.1:NR_028583:NR_028584 0 -
34328 64 14 26066.5 0.002733 27104 0.072865 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 62830664 62835664 KIF12:NM_010616 0 -
34322 81 31 26066.5 0.002733 18879.5 0.052022 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 62178596 62183596 ALAD:NM_008525 0 -
34277 52 2 26066.5 0.002733 23605 0.062739 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 58216967 58221967 SVEP1:NM_022814 0 -
34272 13 37 26066.5 0.002733 25009.5 0.066406 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 57578653 57583653 AKAP2:NM_172868 0 +
34141 9 41 26066.5 0.002733 22404 0.059974 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 42884574 42889574 BC049635:NM_177785 0 -
34107 65 15 26066.5 0.002733 29081 0.081874 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 41584834 41589834 ENHO:NM_027147 0 -
34062 13 37 26066.5 0.002733 16921.5 0.048007 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 34009106 34014106 CNR1:NM_007726 0 +
34059 86 36 26066.5 0.002733 18185 0.050648 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr4 33293465 33298465 SFRS13B:NM_177774 0 +
33904 88 38 26066.5 0.002733 15783 0.045712 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 145782254 145787254 MCOLN3:NM_134160 0 +
33827 92 42 26066.5 0.002733 23306 0.062081 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 131745755 131750755 DKK2:NM_020265 0 +
33825 32 18 26066.5 0.002733 25251 0.067018 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 131045340 131050340 SGMS2:NM_028943 0 -
33815 58 8 26066.5 0.002733 27841.5 0.075728 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 129601842 129606842 CASP6:NM_009811 0 +
33572 31 19 26066.5 0.002733 16204 0.046562 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 97411612 97416612 CHD1L:NM_026539 0 -
33530 14 36 26066.5 0.002733 13173 0.040067 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 95905949 95910949 OTUD7B:NM_001025614:NM_001025613 0 +
33479 78 28 26066.5 0.002733 28444 0.078339 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 94280252 94285252 TNRC4:NM_172434 0 +
33464 66 16 26066.5 0.002733 17423.5 0.049016 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 93597819 93602819 TDPOZ4:NM_207272 0 +
33418 68.5 18.5 26066.5 0.002733 14416 0.042879 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 92118126 92123126 SPRR2B:NM_011469 0 +
33364 70 20 26066.5 0.002733 27250 0.073419 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 89204071 89209071 LENEP:NM_020517 0 -
33302 75 25 26066.5 0.002733 22190 0.059486 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 87772514 87777514 NES:NM_016701 0 +
33296 83 33 26066.5 0.002733 23495 0.062512 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 87686983 87691983 PRCC:NM_033573 0 -
33244 95 45 26066.5 0.002733 16109 0.046404 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 79687351 79692351 FAM198B:NM_133187 0 +
33164 1 49 26066.5 0.002733 15297.5 0.044685 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 58493809 58498809 SIAH2:NM_009174 0 -
33125 62.5 12.5 26066.5 0.002733 24123.5 0.064043 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 51362244 51367244 SETD7:NM_080793 0 -
33063 80 30 26066.5 0.002733 19197 0.052661 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 32512956 32517956 GNB4:NM_013531 0 -
33038 39 11 26066.5 0.002733 18083 0.05044 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 28677732 28682732 EIF5A2:NM_177586 0 +
33037 15 35 26066.5 0.002733 23931 0.063532 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 28594324 28599324 SLC2A2:NM_031197 0 +
33018 50 0 26066.5 0.002733 8069.5 0.028408 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr3 19854553 19859553 CP:NM_007752:NM_001042611 0 +
32919 25 25 26066.5 0.002733 30210 0.08968 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 180193182 180198182 SLCO4A1:NM_148933 0 +
32909 80 30 26066.5 0.002733 27191 0.073121 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 179836426 179841426 HRH3:NM_133849 0 -
32786 19 31 26066.5 0.002733 30453 0.092103 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 164771250 164776250 MMP9:NM_013599 0 +
32785 90 40 26066.5 0.002733 28342 0.077879 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 164734749 164739749 ZFP335:NM_199027 0 -
32744 57 7 26066.5 0.002733 16307 0.046729 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 164023352 164028352 WFDC15A:NM_183271 0 -
32740 60 10 26066.5 0.002733 20824 0.056295 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 163897413 163902413 STK4:NM_021420 0 +
32726 18 32 26066.5 0.002733 27632 0.074896 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 163315553 163320553 R3HDML:NM_001099331 0 +
32714 79 29 26066.5 0.002733 12289 0.038151 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 162754743 162759743 SFRS6:NM_026499 0 +
32706 65 15 26066.5 0.002733 23274 0.061996 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 160190300 160195300 MAFB:NM_010658 0 -
32619 100 50 26066.5 0.002733 19779 0.053989 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 154231319 154236319 SNTA1:NM_009228 0 -
32584 49 1 26066.5 0.002733 20993.5 0.056658 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 152654917 152659917 BCL2L1:NM_009743 0 -
32577 15.5 34.5 26066.5 0.002733 28341 0.077878 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 152427608 152432608 DEFB36:NM_001037247 0 +
32569 72 22 26066.5 0.002733 17066.5 0.048287 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 152300298 152305298 DEFB20:NM_176950 0 +
32552 65 15 26066.5 0.002733 28997 0.081314 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 151666162 151671162 RSPO4:NM_001040689 0 +
32422 100 50 26066.5 0.002733 24936.5 0.066206 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 131033675 131038675 2310035K24RIK:NM_027129 0 +
32345 97.5 47.5 26066.5 0.002733 19457 0.053252 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 127031639 127036639 SNRNP200:NM_177214 0 +
32344 1 49 26066.5 0.002733 19033 0.052332 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 127031515 127036515 1810024B03RIK:NM_198630 0 -
32256 27 23 26066.5 0.002733 27353 0.073775 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 120112304 120117304 PLA2G4D:NM_001024137 0 -
32204 3 47 26066.5 0.002733 23297 0.062065 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 117935157 117940157 THBS1:NM_011580 0 +
32060 9 41 26066.5 0.002733 29962 0.087456 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 93025240 93030240 TRP53I11:NM_001025246 0 +
32040 43 7 26066.5 0.002733 27306.5 0.073613 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 91474070 91479070 F2:NM_010168 0 -
32028 84 34 26066.5 0.002733 24596 0.06527 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 90955800 90960800 MYBPC3:NM_008653 0 +
32020 57 7 26066.5 0.002733 27029.5 0.072589 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 90742377 90747377 NDUFS3:NM_026688 0 -
31972 66 16 26066.5 0.002733 5295 0.020637 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 89141246 89146246 OLFR1231:NM_146454 0 -
31957 100 50 26066.5 0.002733 4981.5 0.019609 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 88825856 88830856 OLFR1214:NM_146897 0 -
31774 61 11 26066.5 0.002733 20157 0.054758 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 84660308 84665308 SMTNL1:NM_024230 0 -
31648 97.5 47.5 26066.5 0.002733 16229.5 0.046603 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 68307537 68312537 STK39:NM_016866 0 -
31608 100 50 26066.5 0.002733 21523 0.057941 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 58416738 58421738 ACVR1:NM_007394:NM_001110205:NM_001110204 0 -
31605 93 43 26066.5 0.002733 16372 0.046886 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 57902662 57907662 ERMN:NM_029972 0 -
31596 74 24 26066.5 0.002733 17093.5 0.048325 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 52714401 52719401 FMNL2:NM_172409 0 +
31555 80 30 26066.5 0.002733 23448.5 0.062407 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 37629268 37634268 CRB2:NM_001163566 0 +
31536 58 8 26066.5 0.002733 8293.5 0.029024 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 36781131 36786131 OLFR355:NM_146625 0 -
31478 8 42 26066.5 0.002733 28717 0.079707 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 32637424 32642424 1700019L03RIK:NM_025619 0 -
31461 61 11 26066.5 0.002733 26918 0.072215 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 32240758 32245758 LCN2:NM_008491 0 -
31458 100 50 26066.5 0.002733 28613 0.079203 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 32171479 32176479 MMU-MIR-199B:NR_029811 0 +
31362 68 18 26066.5 0.002733 25561 0.067925 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 26862985 26867985 5930434B04RIK:NM_029862 0 +
31344 73 23 26066.5 0.002733 31736 0.11421 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 26434075 26439075 EGFL7:NM_178444:NM_198725:NM_198724:NM_001164564 0 +
31339 69 19 26066.5 0.002733 29913 0.087007 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 26242335 26247335 SDCCAG3:NM_001085408:NM_001085407:NM_026563 0 -
31330 1 49 26066.5 0.002733 20983 0.056623 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 25874779 25879779 UBAC1:NM_133835 0 -
31292 10 40 26066.5 0.002733 24609 0.065324 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 25185590 25190590 NR_027448:NR_027448 0 -
31193 67 17 26066.5 0.002733 26976 0.072399 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 10434946 10439946 MMU-MIR-297A-3:NR_030551 0 +
31192 67 17 26066.5 0.002733 26976 0.072399 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr2 10434946 10439946 MMU-MIR-297C:NR_030555 0 +
31136 45 5 26066.5 0.002733 8735.5 0.030174 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 60864095 60869095 EIF3A:NM_010123 0 -
31110 19 31 26066.5 0.002733 20068 0.054581 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 57080166 57085166 AFAP1L2:NM_146102 0 -
31102 98 48 26066.5 0.002733 22037.5 0.059127 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 56469118 56474118 CASP7:NM_007611 0 +
31061 81 31 26066.5 0.002733 16018.5 0.046205 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 47122834 47127834 PCGF6:NM_027654 0 -
31024 93 43 26066.5 0.002733 19984 0.0544 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 45222704 45227704 TLX1:NM_021901 0 +
30996 51.5 1.5 26066.5 0.002733 12705 0.039086 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 43824989 43829989 COX15:NM_144874 0 -
30912 70 20 26066.5 0.002733 19517 0.053426 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 36761468 36766468 NR_033510:NR_033510 0 -
30635 82 32 26066.5 0.002733 25580 0.067997 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 8909456 8914456 BSCL2:NM_001136064:NM_008144 0 +
30606 14 36 26066.5 0.002733 20810.5 0.056272 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 7566029 7571029 ATL3:NM_001163505:NM_146091 0 +
30602 91 41 26066.5 0.002733 21554.5 0.05803 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 7413833 7418833 MARK2:NM_001080390:NM_001080388:NM_007928:NM_001080389 0 -
30567 92 42 26066.5 0.002733 29717 0.085593 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 6262343 6267343 MMU-MIR-192:NR_029720 0 +
30566 96 46 26066.5 0.002733 29993 0.087787 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 6262142 6267142 MMU-MIR-194-2:NR_029830 0 +
30533 9 41 26066.5 0.002733 28298 0.077687 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 5723816 5728816 EHBP1L1:NM_001114597:NM_001114595:NM_001114596:NM_053252 0 -
30530 100 50 26066.5 0.002733 21262 0.057329 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 5686407 5691407 PCNXL3:NM_144868 0 -
30468 76 26 26066.5 0.002733 27711 0.075173 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 4229398 4234398 POLD4:NM_027196 0 +
30466 53 3 26066.5 0.002733 28741 0.079847 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 4199102 4204102 RAD9:NM_011237 0 -
30442 17 33 26066.5 0.002733 26450 0.070684 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 3927215 3932215 ALDH3B1:NM_026316 0 -
30439 46 4 26066.5 0.002733 21919 0.058855 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 3849272 3854272 CHKA:NM_001025566:NM_013490 0 +
30432 39 11 26066.5 0.002733 27708 0.075159 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr19 3320800 3325800 CPT1A:NM_013495 0 +
30392 28 22 26066.5 0.002733 26890 0.072104 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 78030788 78035788 PSTPIP2:NM_013831 0 +
30311 62 12 26066.5 0.002733 20218 0.054877 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 64497517 64502517 ONECUT2:NM_194268 0 +
30293 58 8 26066.5 0.002733 28295 0.077666 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 61864788 61869788 PCYOX1L:NM_172832 0 -
30291 76 26 26066.5 0.002733 28651 0.079403 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 61806411 61811411 MMU-MIR-143:NR_029601 0 -
30290 49 1 26066.5 0.002733 29806 0.086225 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 61805047 61810047 MMU-MIR-145:NR_029557 0 -
30270 90 40 26066.5 0.002733 21367 0.057555 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 60683374 60688374 DCTN4:NM_026302 0 +
30217 50 0 26066.5 0.002733 19011.5 0.052283 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 47078968 47083968 GM949:NM_001033446 0 +
30160 68 18 26066.5 0.002733 22234.5 0.059604 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 38407402 38412402 0610009O20RIK:NM_024179 0 +
30159 40 10 26066.5 0.002733 21694.5 0.058364 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr18 38407718 38412718 AC133646.1:NR_015475:NR_027904:NR_027903 0 -
