MaxDensityIndex MaxDensityDiff MaxIndex Max SumIndex Sum V1 V2 V3 V4 V5 V6 V7 V8
39127 94 44 14717 0.001824 12893 0.039538 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115706806 115711806 OLFR504:NM_001011858 0 -
39119 54 4 12809 0.001821 4672.5 0.018626 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115464687 115469687 AC131784.1:NM_146497 0 -
39117 53 3 13637 0.001822 5667 0.021721 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115428137 115433137 OLFR490:NM_146498 0 -
39114 54 4 10683.5 0.00164 5165 0.020237 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115313755 115318755 OLFR486:NM_146496 0 -
39111 66 16 10683.5 0.00164 5615 0.021618 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115244324 115249324 OLFR483:NM_146735 0 +
39109 65 15 13637 0.001822 6507.5 0.024167 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115221809 115226809 OLFR481:NM_146925 0 +
39107 49 1 10683.5 0.00164 10501 0.034369 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115195997 115200997 OLFR479:NM_001011742 0 +
39104 65 15 10683.5 0.00164 5346 0.02078 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115108412 115113412 OLFR476:NM_146924 0 +
39103 65.5 15.5 10683.5 0.00164 10995 0.035355 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115095656 115100656 OLFR474:NM_146495 0 +
39101 100 50 13637 0.001822 2944 0.013318 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 115043732 115048732 OLFR472:NM_146774 0 +
39095 16 34 14550.5 0.001823 11889 0.037375 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 114736064 114741064 PPFIBP2:NM_008905:NM_001163557 0 +
39093 44 6 11689 0.001654 15400 0.04493 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 114511803 114516803 SYT9:NM_021889 0 +
39084 73.5 23.5 10683.5 0.00164 8444 0.029373 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 114143618 114148618 OLFR2:NM_010983 0 -
39082 23 27 10683.5 0.00164 8704 0.030111 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 114097947 114102947 OLFR6:NM_206897 0 -
39076 64 14 13637 0.001822 6969 0.025473 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 114005995 114010995 OLFR704:NM_001011749 0 +
39075 97 47 13637 0.001822 15276 0.044642 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 113985626 113990626 OLFR703:NM_146596 0 +
39070 60 10 14550.5 0.001823 6454.5 0.023983 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 113894399 113899399 OLFR698:NM_146602 0 -
39068 55 5 10683.5 0.00164 11531.5 0.036602 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 113857358 113862358 OLFR695:NM_146598 0 -
39039 47.5 2.5 13637 0.001822 14172.5 0.042338 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112350354 112355354 OLFR686:NM_147069 0 -
39035 58.5 8.5 13637 0.001822 7105 0.025886 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112267472 112272472 OLFR681:NM_207557 0 +
39033 65 15 10683.5 0.00164 6273 0.023535 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112215482 112220482 OLFR678:NM_146758 0 +
39032 59 9 13637 0.001822 6782 0.024966 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112202261 112207261 OLFR677:NM_146358 0 +
39031 28 22 11689 0.001654 9678 0.032444 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112181213 112186213 OLFR676:NM_147095 0 +
39028 100 50 13637 0.001822 5183 0.020287 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112121996 112126996 OLFR671:NM_001011755 0 -
39022 52 2 10683.5 0.00164 7984.5 0.028218 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 112026722 112031722 OLFR665:NM_146814 0 +
39009 60 10 13637 0.001822 13793.5 0.041469 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 111698897 111703897 OLFR651:NM_146813 0 +
39005 99 49 10683.5 0.00164 7854 0.027881 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 111504659 111509659 NM_175648:NM_175648 0 -
38992 59 9 14717 0.001824 8940.5 0.030621 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 111205613 111210613 OLFR643:NM_147077 0 -
38986 28 22 10683.5 0.00164 10383 0.03403 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 111125189 111130189 OLFR635:NM_147118 0 +
38983 35 15 10683.5 0.00164 12372 0.038344 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 111061075 111066075 OLFR631:NM_146959 0 +
38980 56 6 15051.5 0.001839 10702 0.03474 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 111028254 111033254 OLFR66:NM_013618 0 -
38978 66 16 13637 0.001822 11586 0.03671 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110989175 110994175 HBB-BH1:NM_008219 0 -
38974 22 28 11699.5 0.001655 7646 0.027252 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110924356 110929356 OLFR68:NM_013620 0 -
38973 15 35 14929 0.001831 7177.5 0.02604 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110917607 110922607 OLFR69:NM_013621 0 -
38971 59 9 10683.5 0.00164 5359 0.020797 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110887335 110892335 OLFR629:NM_146821 0 -
38969 60 10 13637 0.001822 4570 0.018393 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110862609 110867609 OLFR243:NM_001025386 0 +
38968 95.5 45.5 13637 0.001822 4420 0.017883 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110817042 110822042 OLFR624:NM_001011865 0 -
38967 58 8 11628 0.001648 5026.5 0.019735 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110807331 110812331 OLFR623:NM_147122 0 -
38966 61 11 10683.5 0.00164 6390 0.023821 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110786151 110791151 OLFR622:NM_147083 0 -
38965 57 7 13637 0.001822 3529.5 0.015081 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110758364 110763364 OLFR620:NM_146812 0 -
38957 54 4 10683.5 0.00164 5627 0.021649 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110652957 110657957 OLFR610:NM_147081 0 -
38954 66 16 11689 0.001654 8486 0.029487 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110597352 110602352 OLFR606:NM_147094 0 +
38945 15 35 13637 0.001822 10095 0.033394 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110398518 110403518 DUB2A:NM_001001559 0 -
38943 86 36 10683.5 0.00164 6992 0.025538 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110357875 110362875 OLFR593:NM_146380 0 +
38942 57 7 10683.5 0.00164 6726.5 0.024857 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110332616 110337616 OLFR592:NM_207556 0 +
38938 65 15 13637 0.001822 5791 0.02212 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110243756 110248756 OLFR585:NM_147087 0 +
38935 22 28 13637 0.001822 9928 0.033014 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110187494 110192494 OLFR582:NM_147053 0 +
38933 39.5 10.5 13637 0.001822 10832 0.034999 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110120003 110125003 OLFR577:NM_147109 0 -
38932 66 16 13637 0.001822 8721 0.030142 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110111115 110116115 OLFR576:NM_001001805 0 +
38931 54 4 11416.5 0.001641 6804.5 0.025024 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110101633 110106633 OLFR575:NM_147114 0 -
38930 66 16 13637 0.001822 7572.5 0.027084 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110094480 110099480 OLFR574:NM_146360 0 +
38927 64 14 10683.5 0.00164 5004 0.019673 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 110046382 110051382 OLFR570:NM_147110 0 +
38919 59 9 13637 0.001822 9215 0.031366 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 109870501 109875501 OLFR559:NM_147112 0 -
38917 58 8 10683.5 0.00164 17305 0.048753 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 109848336 109853336 OLFR558:NM_147093 0 +
38914 66 16 10683.5 0.00164 9721 0.032539 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 109815914 109820914 OLFR556:NM_146754 0 +
38908 61 11 12373 0.001791 18562.5 0.051346 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 109724482 109729482 OLFR550:NM_147104 0 +
38905 65.5 15.5 13637 0.001822 18220 0.050726 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 109680762 109685762 OLFR547:NM_147079 0 +
38903 56 6 10683.5 0.00164 23961.5 0.063634 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 109634320 109639320 OLFR544:NM_020289 0 -
38881 85 35 14717 0.001824 14716.5 0.043507 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 108809781 108814781 CLPB:NM_009191 0 +
38879 27 23 11585.5 0.001645 11233 0.035893 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 108720360 108725360 RPL6:NR_003557 0 -
38868 68 18 14550.5 0.001823 17657.5 0.049533 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 108009426 108014426 RELT:NM_177073 0 -
38866 20 30 11810.5 0.001665 23984.5 0.063699 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 107808407 107813407 PLEKHB1:NM_001163187:NM_001163186:NM_001163185:NM_001163184:NM_001163183:NM_001163182:NM_013746 0 -
38861 74 24 13637 0.001822 15786.5 0.045722 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 107639353 107644353 UCP2:NM_011671 0 +
38857 57 7 10683.5 0.00164 17936 0.050101 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 107431529 107436529 P4HA3:NM_177161 0 +
38850 19 31 13637 0.001822 21243 0.057291 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 107005227 107010227 XRRA1:NM_001164258 0 +
38838 59 9 12316.5 0.001735 28503 0.078619 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 106499248 106504248 SERPINH1:NM_001111044:NM_001111043:NM_009825 0 -
38834 22 28 13637 0.001822 25035 0.066456 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 106287153 106292153 UVRAG:NM_178635 0 -
38832 10 40 10683.5 0.00164 20427.5 0.05535 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 105849372 105854372 PRKRIR:NM_028410 0 +
38831 85 35 10683.5 0.00164 12518.5 0.038689 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 105802578 105807578 2210018M11RIK:NM_172280 0 -
38827 61 11 12757.5 0.001819 15398 0.044919 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 105455536 105460536 ACER3:NM_025408 0 -
38826 64 14 13637 0.001822 17848 0.049926 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 105345484 105350484 B3GNT6:NM_001081167 0 -
38820 24 26 14550.5 0.001823 19023.5 0.052319 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 104884256 104889256 AQP11:NM_175105 0 -
38816 57.5 7.5 13637 0.001822 15781 0.045707 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 104626965 104631965 INTS4:NM_027256 0 +
38798 95 45 13637 0.001822 10477 0.034311 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 99707158 99712158 CCDC90B:NM_025515:NM_001162918 0 +
38797 55 5 13637 0.001822 10630.5 0.034625 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 98236795 98241795 DLG2:NM_011807 0 +
38793 60 10 14550.5 0.001823 12592.5 0.038855 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 97572321 97577321 CCDC89:NM_027298 0 +
38783 65 15 13637 0.001822 13304.5 0.040365 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 96550375 96555375 FZD4:NM_008055 0 +
38782 46 4 12219 0.001687 12717 0.039106 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 96484796 96489796 TMEM135:NM_028343 0 -
38779 93.5 43.5 13637 0.001822 11799 0.037161 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 94730177 94735177 GRM5:NM_001081414:NM_001143834 0 +
38778 66.5 16.5 10683.5 0.00164 6067 0.022859 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 94639420 94644420 TYR:NM_011661 0 -
38777 61 11 10683.5 0.00164 7444.5 0.026743 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 94392804 94397804 NOX4:NM_015760 0 +
38775 66 16 13637 0.001822 6021 0.022771 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 94061358 94066358 NM_001105189:NM_001105189 0 +
38774 29 21 13637 0.001822 6045 0.022809 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 93941150 93946150 NM_001105188:NM_001105188 0 +
38771 54 4 10683.5 0.00164 8828 0.030383 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 93809673 93814673 OLFR293:NM_001011752 0 +
38758 99 49 13637 0.001822 6673 0.024741 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 93415820 93420820 OLFR310:NM_001011520 0 -
38750 32 18 14717 0.001824 2422 0.011692 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 92561685 92566685 VMN2R66:NM_001105182 0 -
38746 1 49 10683.5 0.00164 7001 0.025556 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 92110018 92115018 NM_001105180:NM_001105180 0 -
38740 63 13 13637 0.001822 12984 0.039733 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 91297902 91302902 FAM108C:NM_133722 0 -
38732 17 33 14550.5 0.001823 24509 0.065073 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 90013342 90018342 NM_175366:NM_175366 0 +
38713 62 12 12382.5 0.001794 19729.5 0.053902 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 88199985 88204985 ALPK3:NM_054085 0 +
38712 65 15 10683.5 0.00164 10959.5 0.035278 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 88136069 88141069 ZFP592:NM_178707 0 +
38697 87 37 10683.5 0.00164 20026.5 0.05449 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 87412040 87417040 VPS33B:NM_178070 0 +
38679 8 42 11689 0.001654 19862 0.054161 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 86760042 86765042 RHCG:NM_019799 0 -
38678 39 11 13637 0.001822 22631.5 0.060486 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 86647649 86652649 MMU-MIR-9-3:NR_029818 0 +
38662 63 13 10683.5 0.00164 11525.5 0.036594 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 82990723 82995723 KLHL25:NM_182782:NM_001122780:NM_029652 0 +
38661 15 35 10683.5 0.00164 15195 0.044458 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 82597919 82602919 AKAP13:NM_029332 0 +
38660 87 37 11502.5 0.001642 21175 0.057112 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 82451647 82456647 SV2B:NM_001109753:NM_153579 0 -
38659 43.5 6.5 10683.5 0.00164 19490 0.053358 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 81697165 81702165 SLCO3A1:NM_001038643:NM_023908 0 -
38654 48 2 14847.5 0.001827 16060 0.046298 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 79448980 79453980 MCTP2:NM_001024703 0 -
38653 2 48 13637 0.001822 9624.5 0.03236 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 77509131 77514131 NR2F2:NM_009697:NM_183261 0 -
38650 73 23 10683.5 0.00164 12823.5 0.039361 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 75416224 75421224 FAM169B:NM_001013811 0 +
38642 70 20 10683.5 0.00164 24035.5 0.063816 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 73982120 73987120 ADAMTS17:NM_001033877 0 +
38639 30 20 13637 0.001822 7206 0.026096 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 73831946 73836946 ASB7:NM_080443:NR_003961 0 -
38638 11 39 13637 0.001822 23413 0.062314 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 73569862 73574862 ALDH1A3:NM_053080 0 -
38628 83.5 33.5 13637 0.001822 10756 0.034828 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 72298913 72303913 FAM189A1:NM_183087 0 -
38622 28 22 14811 0.001826 13064 0.039877 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 71348191 71353191 MMU-MIR-211:NR_029805 0 +
38619 100 50 13637 0.001822 12044 0.037719 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 70587157 70592157 OTUD7A:NM_130880 0 +
38618 28 22 13637 0.001822 16223 0.046594 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 70354911 70359911 CHRNA7:NM_007390 0 -
38600 40 10 14550.5 0.001823 3824 0.015912 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 66948704 66953704 SNORD116:NR_002895 0 -
38592 77.5 27.5 10683.5 0.00164 14776 0.043614 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 64843403 64848403 GABRB3:NM_001038701:NM_008071 0 +
38591 37 13 14811 0.001826 23367 0.062195 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 64762878 64767878 GABRA5:NM_176942 0 -
38590 96 46 13637 0.001822 10091.5 0.033386 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 64640141 64645141 NR_033504:NR_033504 0 +
38589 97 47 10683.5 0.00164 10036 0.033277 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 64639740 64644740 GABRG3:NM_008074 0 -
38587 21 29 13637 0.001822 19303.5 0.052943 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 63303024 63308024 HERC2:NM_010418 0 +
38586 26 24 14550.5 0.001823 13227 0.040183 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 63272442 63277442 NIPA1:NM_153578 0 -
38585 73 23 13637 0.001822 8303 0.029057 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 63215400 63220400 AC102121.3:NR_015495 0 +
38580 80 30 13637 0.001822 10678.5 0.03471 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 62088114 62093114 LUZP2:NM_178705 0 +
38579 61 11 13637 0.001822 12154 0.037924 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 59268585 59273585 NR_033466:NR_033466 0 -
38577 58 8 10683.5 0.00164 8568 0.029703 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 59132014 59137014 GAS2:NM_008087 0 +
38576 11 39 13637 0.001822 13904 0.041742 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 59115136 59120136 NM_001115087:NM_001115087 0 -
38575 88.5 38.5 10683.5 0.00164 8822 0.030362 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 58874699 58879699 SLC17A6:NM_080853 0 +
38569 76 26 14550.5 0.001823 27549 0.074572 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 57011975 57016975 HTATIP2:NM_001146053:NM_016865:NM_001146050:NM_001146049:NM_001146052 0 +
38568 78 28 10683.5 0.00164 16847 0.047836 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 56889704 56894704 DBX1:NM_001005232 0 -
38566 20 30 14847.5 0.001827 15725 0.045621 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 56133910 56138910 E2F8:NM_001013368 0 -
38560 77 27 13637 0.001822 6399 0.023849 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 55709211 55714211 MRGPRB1:NM_205810 0 -
38545 5 45 13637 0.001822 15522 0.045205 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 54229501 54234501 NR_033461:NR_033461 0 +
38544 81.5 31.5 13637 0.001822 15013 0.044118 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 54228780 54233780 NR_015609:NR_015609 0 -
38542 56.5 6.5 13637 0.001822 20635 0.055832 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 54172799 54177799 TSG101:NM_021884 0 -
38535 50 0 13637 0.001822 21578 0.058092 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 53985412 53990412 SAA4:NM_011316 0 -
38505 23 27 15009 0.001837 25449 0.067565 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52952836 52957836 CAR11:NM_009800 0 +
38497 66 16 13637 0.001822 20913 0.056484 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52868359 52873359 FGF21:NM_020013 0 -
38492 5 45 10683.5 0.00164 16373 0.046888 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52766575 52771575 TULP2:NM_008807:NM_001045555 0 +
38482 70 20 13637 0.001822 21839 0.058679 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52648516 52653516 SNRNP70:NM_009224 0 -
38472 62 12 13637 0.001822 19198 0.052663 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52457761 52462761 CCDC155:NM_201374 0 -
38469 91 41 13637 0.001822 24882 0.066039 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52407267 52412267 PIH1D1:NM_029406 0 +
38463 77 27 13637 0.001822 27721 0.075211 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52375980 52380980 SNORD35:NR_000004 0 -
38457 84 34 14787 0.001825 24714 0.065636 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52314521 52319521 PRRG2:NM_022999 0 -
38439 47 3 13637 0.001822 19341.5 0.053026 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 52069527 52074527 ATF5:NM_030693:NR_033136 0 -
38414 49 1 13637 0.001822 23033 0.061459 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 51460304 51465304 KLK1B4:NM_010915 0 +
38411 63.5 13.5 10683.5 0.00164 20672 0.055919 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 51389636 51394636 KLK1B16:NM_008454 0 +
38408 38.5 11.5 13637 0.001822 24459 0.064925 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 51305159 51310159 KLK1B27:NM_020268 0 +
38373 50 0 14940.5 0.001832 14056 0.042099 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 50466908 50471908 NM_001177525:NM_001177525 0 +
38370 22 28 10683.5 0.00164 5222 0.020422 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 50186658 50191658 NM_001105060:NM_001105060 0 -
38367 1 49 13637 0.001822 15035 0.044168 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 49895457 49900457 C330019L16RIK:NM_001034857 0 -
38359 27 23 11416.5 0.001641 22226.5 0.059561 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 48920883 48925883 GPRC2A-RS5:NR_004441 0 +
38357 90.5 40.5 10683.5 0.00164 10012 0.033225 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 48752759 48757759 AW146154:NM_001033530 0 -
38353 48.5 1.5 13637 0.001822 3985.5 0.016398 refseq_mm9_29Apr2010_IMP_BED_merged_TSS_norand_bed 9908_bed chr7 48285588 48290588 NM_183166:NM_183166 0 +
